pop,day,symbol,hour,price,entry_m,sig_ix,ref,limit,touch_off,fill_m,entry,rpct,rr,why,exit_m,ssr_active,ssr_undet,split
P1,2025-04-09,LMT,13,461.02,840,4389,461.1677,465.779377,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,LIN,13,442.56,840,4389,441.975,446.39475000000004,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,NOC,13,511.85,840,4389,510.8512,515.959712,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,MSI,13,417.92,840,4389,416.54,420.7054,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,EVH,13,10.0,840,4390,9.9776,10.077376000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,DEA,13,9.59,840,4390,9.57,9.665700000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,DHT,13,10.33,840,4390,10.325,10.42825,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,SUZ,13,9.01,840,4390,9.0,9.09,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,FCPT,13,27.0,840,4392,26.95,27.2195,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,NMIH,13,34.64,840,4392,34.43,34.7743,3,843,34.7743,0.020000000000000073,0.020561161547462632,eod,955,False,False,TRAIN
P1,2025-04-09,ORI,13,36.82,840,4393,36.775,37.14275,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,JOYY,13,39.41,840,4393,39.32,39.7132,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-09,PSMT,13,87.49,840,4394,86.86,87.7286,1,841,87.7286,0.019999999999999955,1.0022957165622188,eod,955,False,False,TRAIN
P1,2025-04-15,CGEM,14,7.85,900,4731,7.85,7.9285,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-16,ROOT,10,130.52,661,4783,130.54,131.84539999999998,3,666,131.84539999999998,0.020000000000000042,-1.0509999999999902,stop,730,False,False,TRAIN
P1,2025-04-17,VIST,9,46.615,600,4817,46.6318,47.098118,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-22,SXT,11,79.05,720,4889,79.05,79.84049999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-22,SFBS,11,70.08,721,4889,69.71,70.4071,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-22,LMB,11,87.84,720,4889,87.7,88.577,2,730,88.577,0.020000000000000018,0.5289183422333092,eod,955,False,False,TRAIN
P1,2025-04-22,DCOM,12,25.59,785,4897,25.54,25.7954,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-23,OBK,9,32.175,601,4968,32.06,32.3806,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-23,WAL,11,68.685,720,4973,68.685,69.37185000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-23,DKS,9,194.38,600,4977,194.65,196.59650000000002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-24,USNA,13,27.035,840,5048,27.035,27.30535,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-25,SKYW,14,87.85,900,5126,87.79,88.6679,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-28,MLYS,9,13.9555,600,5176,13.97,14.1097,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-04-29,NVGS,10,12.97,661,5226,13.03,13.1603,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-01,MGPI,9,31.99,600,5378,32.02,32.3402,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-05,ODD,9,63.66,600,5545,63.9738,64.61353799999999,3,603,64.61353799999999,0.02000000000000013,0.4670367996254766,eod,955,False,False,TRAIN
P1,2025-05-05,NXST,10,156.61,661,5549,156.48,158.04479999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-06,ALK,14,49.76,900,5605,49.767,50.26467,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-06,MSGE,12,35.45,780,5635,35.42,35.7742,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-06,IREN,14,6.475,900,5652,6.48,6.5448,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-07,MCS,13,17.03,840,5747,17.01,17.180100000000003,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-07,KIDS,13,22.71,840,5747,22.85,23.078500000000002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-07,MKTX,9,224.4,600,5749,224.57,226.8157,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-07,ACLS,9,58.64,600,5787,58.95,59.539500000000004,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-08,CELC,12,10.71,782,5925,10.725,10.83225,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-08,VAC,9,65.08,600,5975,65.1,65.75099999999999,7,607,65.75099999999999,0.020000000000000066,1.0463719182978102,eod,955,False,False,TRAIN
P1,2025-05-08,VAC,10,65.02,660,5976,65.3,65.953,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-09,SUPV,13,15.07,841,6051,15.055,15.20555,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-09,DNLI,13,14.47,840,6051,14.465,14.60965,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-09,DNLI,9,15.225,600,6076,15.22,15.372200000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-09,ALRM,9,54.73,602,6084,54.63,55.176300000000005,1,604,55.176300000000005,0.02000000000000004,-1.0509999999999942,stop,702,False,False,TRAIN
P1,2025-05-09,ALRM,10,55.61,660,6085,55.65,56.2065,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-09,ALRM,12,56.21,780,6086,56.315,56.87815,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-09,ALRM,13,56.41,840,6087,56.4,56.964,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-09,SCSC,13,40.27,842,6087,40.365,40.76865,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-12,ONC,9,231.29,600,6187,231.0,233.31,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-12,UHS,9,196.6,600,6187,196.6,198.566,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-12,EVR,9,236.95,600,6187,237.3401,239.713501,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-13,SARO,9,29.495,600,6296,29.45,29.7445,1,601,29.7445,0.019999999999999983,-0.27820269293483113,eod,955,False,False,TRAIN
P1,2025-05-13,AES,14,12.5589,900,6299,12.555,12.68055,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-13,RBRK,11,83.13,720,6342,83.065,83.89565,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-13,CAR,11,108.63,720,6342,108.745,109.83245000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-20,TIC,10,10.965,661,6703,10.975,11.08475,1,662,11.08475,0.02000000000000004,0.3597284557612879,eod,955,False,False,TRAIN
P1,2025-05-23,UA,12,6.33,780,6974,6.325,6.38825,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-23,REAL,12,5.245,780,6974,5.245,5.29745,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-23,EAT,12,154.035,780,6978,154.035,155.57535,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-23,AI,14,22.9707,900,6992,22.97,23.1997,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-23,HSAI,14,21.61,900,6992,21.6238,21.840038,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-23,GRPN,14,26.65,900,6992,26.65,26.9165,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-23,AEHR,13,8.98,842,6993,8.96,9.049600000000002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-23,ESOA,13,10.672,840,6993,10.7,10.806999999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-23,CAAP,14,21.1,901,7005,21.11,21.3211,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-27,ROST,12,144.41,780,7104,144.355,145.79854999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-27,DECK,12,107.785,780,7104,107.785,108.86285,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-28,YMM,11,12.185,720,7156,12.185,12.30685,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-29,STVN,9,23.725,602,7276,23.725,23.96225,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-30,SOC,14,29.02,900,7315,29.03,29.320300000000003,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-05-30,GH,14,40.68,900,7315,40.686,41.09286,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-03,NEO,14,7.53,900,7468,7.535,7.61035,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-05,DOMO,12,14.21,780,7636,14.235,14.37735,9,790,14.37735,0.02,-1.0509999999999917,stop,828,False,False,TRAIN
P1,2025-06-05,MAGN,12,12.88,780,7636,12.895,13.02395,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-05,CODI,14,7.21,900,7693,7.22,7.2922,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-05,TRVI,14,6.775,900,7693,6.77,6.8377,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-05,CC,14,10.665,900,7696,10.66,10.7666,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-06,DQ,10,14.485,661,7742,14.48,14.6248,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-06,DQ,9,14.31,600,7794,14.325,14.46825,5,605,14.46825,0.020000000000000007,-1.050999999999996,stop,612,False,False,TRAIN
P1,2025-06-09,ENTG,10,78.28,660,7846,78.18,78.96180000000001,8,668,78.96180000000001,0.019999999999999928,0.18160680227655315,eod,955,False,False,TRAIN
P1,2025-06-09,KMTS,12,21.37,780,7850,21.46,21.6746,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-10,ARCT,12,13.28,782,7979,13.25,13.3825,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-11,KODK,10,6.025,660,8071,6.025,6.08525,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-12,TIL,10,37.9,660,8140,38.01,38.3901,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-12,RARE,12,40.0,780,8147,40.0,40.4,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-12,PLAY,12,30.6,780,8147,30.61,30.9161,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-12,ATAT,12,33.34,780,8147,33.355,33.68855,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-13,USAU,9,13.565,600,8232,13.46,13.594600000000002,1,602,13.594600000000002,0.02000000000000008,0.9731805275624159,eod,955,False,False,TRAIN
P1,2025-06-13,DNA,10,9.5,660,8268,9.51,9.6051,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-16,ZIP,13,5.5001,840,8301,5.51,5.5651,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-16,ZIP,12,5.5106,781,8317,5.515,5.57015,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-16,YALA,13,6.51,840,8301,6.51,6.5751,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-17,ARM,10,146.39,660,8388,146.39,147.85389999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-17,ARM,11,146.15,720,8389,146.15,147.6115,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-17,RRGB,12,5.41,780,8411,5.44,5.494400000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-17,MYGN,12,5.085,780,8411,5.09,5.1409,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-25,ABVX,13,6.99,844,8844,6.99,7.0599,4,860,7.0599,0.02000000000000002,-0.03611949177750778,eod,955,False,False,TRAIN
P1,2025-06-26,ACDC,10,8.11,660,8905,8.11,8.191099999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-26,FLNC,13,6.525,840,8908,6.525,6.59025,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-06-26,ASPN,13,6.115,840,8908,6.115,6.176150000000001,6,846,6.176150000000001,0.020000000000000077,0.17122317301231643,eod,955,False,False,TRAIN
P1,2025-07-01,CVCO,11,454.0,722,9124,452.56,457.0856,5,730,457.0856,0.019999999999999966,0.5213027931748467,eod,955,False,False,TRAIN
P1,2025-07-01,GAP,11,22.78,720,9129,22.7725,23.000225,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-01,HPQ,11,25.56,720,9129,25.555,25.81055,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-01,CMP,11,21.2586,720,9149,21.2599,21.472499,1,721,21.472499,0.020000000000000052,0.5996018442008044,eod,955,False,False,TRAIN
P1,2025-07-01,GIII,11,23.715,721,9149,23.71,23.947100000000002,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-01,AMPH,11,24.13,720,9149,24.11,24.3511,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-01,TNC,12,79.85,782,9199,79.93,80.72930000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-01,GRBK,12,65.85,780,9199,65.755,66.41255,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-01,INDB,12,65.25,780,9199,65.12,65.77120000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-02,INDV,14,15.38,900,9283,15.38,15.533800000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-02,SOC,14,22.78,900,9283,22.75,22.9775,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-02,GLXY,14,22.45,900,9283,22.43,22.6543,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-02,BCAX,12,9.43,780,9297,9.43,9.5243,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-02,EYPT,12,10.045,780,9297,10.04,10.1404,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-02,ARCT,12,13.8,782,9297,13.77,13.9077,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-03,CTEV,12,45.28,780,9363,45.37,45.823699999999995,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-03,VTSI,11,6.75,722,9377,6.76,6.8275999999999994,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-03,SGMT,12,8.25,780,9397,8.24,8.3224,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-03,SPIR,10,11.88,660,9401,11.88,11.998800000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-07,GNK,10,14.25,660,9440,14.26,14.4026,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-08,RXO,11,17.035,720,9490,17.035,17.20535,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-08,OEC,11,11.22,720,9490,11.22,11.3322,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-08,OXY,12,45.7,780,9497,45.7,46.157000000000004,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-08,OXY,13,45.69,840,9498,45.695,46.15195,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-09,TRVI,10,6.32,660,9586,6.32,6.3832,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-09,AURA,12,6.64,780,9601,6.635,6.70135,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-10,SKYH,13,10.34,843,9633,10.3762,10.479962,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-10,SKYH,14,10.295,900,9634,10.295,10.39795,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-11,MNTN,13,23.165,840,9712,23.165,23.39665,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-11,GPCR,13,19.55,840,9712,19.555,19.75055,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-14,ACDC,11,7.8,720,9761,7.795,7.87295,8,734,7.87295,0.020000000000000028,-0.6474701350827795,eod,955,False,False,TRAIN
P1,2025-07-14,AIRS,13,5.24,840,9792,5.25,5.3025,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-17,LE,9,12.07,600,9961,12.07,12.1907,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-17,ARCT,11,13.62,720,9991,13.62,13.7562,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-17,RIOT,11,13.4147,720,9995,13.4199,13.554099,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-17,STNG,12,42.96,780,10002,42.96,43.3896,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-22,STLD,9,133.02,600,10176,132.875,134.20375,7,607,134.20375,0.020000000000000052,0.8284977133649463,eod,955,False,False,TRAIN
P1,2025-07-22,STLD,9,133.02,600,10188,132.875,134.20375,7,607,134.20375,0.020000000000000052,0.8284977133649463,eod,955,False,False,TRAIN
P1,2025-07-22,STLD,10,132.425,660,10189,132.44,133.7644,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-22,AMR,9,142.0,600,10176,141.99,143.40990000000002,9,609,143.40990000000002,0.020000000000000042,0.6763480066578452,eod,955,False,False,TRAIN
P1,2025-07-23,NKTR,11,25.005,720,10276,24.985,25.234849999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-23,MRNA,11,35.02,720,10276,35.03,35.3803,2,722,35.3803,0.019999999999999955,0.6293050087195374,eod,955,False,False,TRAIN
P1,2025-07-23,CLFD,10,46.32,664,10298,46.23,46.692299999999996,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-23,RZLT,10,5.8,660,10309,5.79,5.8479,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-23,SLDB,10,6.8,660,10309,6.8,6.867999999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-23,RCEL,14,6.175,900,10314,6.185,6.246849999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-23,OIS,14,5.625,900,10314,5.625,5.68125,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-23,KGEI,14,6.09,902,10314,6.08,6.1408000000000005,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-23,GLUE,14,5.95,900,10314,5.935,5.99435,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-24,SLDB,13,6.79,840,10395,6.79,6.8579,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-30,TIPT,10,21.45,664,10830,21.5583,21.773882999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-31,NATL,14,31.13,900,10989,31.13,31.4413,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-31,BCPC,9,155.53,601,11035,155.39,156.94389999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-07-31,THG,9,173.4,600,11092,173.515,175.25015,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-01,CCI,9,107.1,600,11223,107.175,108.24674999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-01,OLMA,14,5.351,900,11238,5.355,5.408550000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-01,SRTS,14,5.6,900,11238,5.6,5.656,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-04,LTBR,11,13.9,720,11373,13.92,14.0592,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-04,ALHC,11,13.6983,720,11373,13.69,13.8269,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-05,ROOT,9,127.5152,600,11482,127.4712,128.745912,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-05,ROOT,9,127.5152,600,11498,127.4712,128.745912,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-05,AURA,9,6.625,603,11515,6.64,6.7063999999999995,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-07,BWMN,10,35.6501,660,11794,36.16,36.5216,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-07,VRCA,11,6.08,723,11810,6.08,6.1408000000000005,9,836,6.1408000000000005,0.020000000000000042,1.4721208963001575,eod,956,False,False,TRAIN
P1,2025-08-07,INSM,14,108.7,900,11817,108.735,109.82235,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-07,ESAB,9,116.885,600,11935,116.885,118.05385000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-08,WW,11,40.1,721,12029,40.11,40.5111,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-08,JANX,9,23.44,600,12087,23.4,23.634,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-08,TH,11,8.51,720,12088,8.51,8.5951,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-11,PPTA,9,17.18,600,12208,17.16,17.3316,5,605,17.3316,0.019999999999999976,-0.19732742505018863,eod,955,False,False,TRAIN
P1,2025-08-11,TWST,13,27.09,840,12223,27.115,27.386149999999997,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-12,ELF,11,118.46,720,12346,118.425,119.60925,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-12,TWLO,11,94.86,720,12346,94.84,95.78840000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-12,ALAB,10,191.17,660,12377,191.4336,193.347936,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-13,BCAX,11,11.345,721,12517,11.345,11.458450000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-13,AEYE,11,11.03,720,12514,11.04,11.1504,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-13,SEPN,11,12.01,721,12514,11.99,12.1099,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-13,TBPH,11,12.23,720,12514,12.2,12.322,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-13,NUS,10,11.58,660,12516,11.6,11.716,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-14,MASS,14,7.04,901,12571,7.03,7.100300000000001,2,905,7.100300000000001,0.02000000000000004,-0.2795656521555348,eod,955,False,False,TRAIN
P1,2025-08-14,BULL,14,15.47,900,12580,15.46,15.614600000000001,4,904,15.614600000000001,0.02000000000000007,0.39898556479192704,eod,955,False,False,TRAIN
P1,2025-08-15,FROG,10,45.38,660,12703,45.365,45.818650000000005,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-18,RAPP,9,14.89,600,12781,14.86,15.0086,2,609,15.0086,0.019999999999999993,1.3612195674479965,eod,956,False,False,TRAIN
P1,2025-08-20,BZ,11,21.665,720,12870,21.67,21.8867,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-21,CELC,12,50.68,780,12942,50.705,51.21205,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-21,FINV,10,8.9,660,12967,8.9,8.989,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,MGNI,10,23.93,660,12980,23.9284,24.167684,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,SHOO,10,28.76,660,12980,28.71,28.9971,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,FORM,10,29.47,660,12980,29.47,29.764699999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,ROG,10,79.1,661,13007,79.003,79.79303,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,QUAD,10,6.52,661,13009,6.49,6.5549,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,DMRC,10,8.7,661,13009,8.6742,8.760942,4,669,8.760942,0.019999999999999934,-0.5082672616711761,eod,955,False,False,TRAIN
P1,2025-08-22,DMRC,10,8.7,661,13059,8.6742,8.760942,4,669,8.760942,0.019999999999999934,-0.5082672616711761,eod,955,False,False,TRAIN
P1,2025-08-22,TMCI,10,7.675,660,13009,7.68,7.7568,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,TMCI,11,7.67,720,13072,7.67,7.7467,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,RAIL,10,8.99,661,13019,8.9936,9.083536,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,MASS,10,6.39,660,13019,6.375,6.43875,1,661,6.43875,0.020000000000000014,-0.32032615026209005,eod,955,False,False,TRAIN
P1,2025-08-22,MHO,10,148.265,660,13021,147.87,149.3487,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,BZH,10,26.74,660,13022,26.7,26.967,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,CEVA,11,23.565,720,13023,23.57,23.8057,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,AOSL,11,28.44,721,13023,28.4184,28.702583999999998,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,OEC,10,10.78,660,13059,10.78,10.887799999999999,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,TWI,10,9.23,660,13059,9.23,9.3223,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,MCRB,10,19.33,660,13068,19.3,19.493000000000002,7,695,19.493000000000002,0.019999999999999934,-0.01795516339198153,eod,955,False,False,TRAIN
P1,2025-08-22,HTLD,11,8.74,720,13072,8.75,8.8375,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,NEXN,11,10.065,720,13072,10.07,10.1707,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,NEXN,13,10.13,840,13079,10.13,10.231300000000001,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,SWIM,11,8.16,720,13072,8.155,8.23655,3,723,8.23655,0.01999999999999997,-0.08164826292562208,eod,955,False,False,TRAIN
P1,2025-08-22,MAN,12,43.99,780,13074,43.93,44.3693,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,COLM,12,56.46,780,13074,56.41,56.9741,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,COLM,10,56.67,661,13087,56.565,57.130649999999996,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,XMTR,12,48.965,780,13074,48.96,49.449600000000004,-1,-1,,,,unfilled,-1,False,False,TRAIN
P1,2025-08-22,AMBQ,12,37.4,781,13074,37.5,37.875,5,804,37.875,0.020000000000000007,-0.4686468646864643,eod,955,False,False,TRAIN
P1,2025-08-22,PACS,13,12.01,840,13079,11.99,12.1099,-1,-1,,,,unfilled,-1,False,False,TRAIN
