day,symbol,rvol,rk,side,prev_close,atr14,adv20,status,entry,R,stop,tgt,exit,exit_m,reason,gross_r
2025-08-15,OXY,3.7481574426789264,15,short,44.77,1.175378571428572,9930381.3,ok,44.6943,0.11753785714285721,44.811837857142855,43.518921428571424,44.811837857142855,579.0,stop,-0.9999999999999957
2025-09-17,OXY,1.7467668667994805,16,short,47.76,1.275064285714286,7944633.65,ok,47.36,0.1275064285714286,47.48750642857143,46.08493571428571,47.48750642857143,578.0,stop,-1.0000000000000058
2025-09-29,OXY,2.7465866646305703,5,long,47.47,1.152542857142858,8337776.55,ok,48.76,0.11525428571428581,48.64474571428571,49.91254285714285,48.64474571428571,575.0,stop,-1.0000000000000033
2025-10-02,OXY,3.1390927533756057,2,short,47.72,1.2996857142857157,9446276.9,ok,46.71,0.12996857142857157,46.83996857142857,45.410314285714286,45.410314285714286,609.0,target,9.999999999999996
2025-10-03,OXY,3.408336423883774,4,long,44.23,1.527185714285716,11268108.9,ok,45.21,0.1527185714285716,45.05728142857143,46.737185714285715,45.05728142857143,580.0,stop,-1.0000000000000036
2025-10-23,OXY,2.126456324874503,20,short,41.73,1.0473071428571425,12872279.15,ok,42.9,0.10473071428571426,43.004730714285714,41.852692857142856,43.004730714285714,577.0,stop,-1.000000000000007
2025-11-11,OXY,3.832009098804364,4,long,41.8,0.9823285714285716,9572877.3,ok,43.085,0.09823285714285716,42.98676714285715,44.067328571428575,42.98676714285715,575.0,stop,-0.9999999999999668
2025-12-08,OXY,2.6912404378314867,9,short,42.43,1.0062785714285718,8818740.7,ok,41.695,0.10062785714285719,41.795627857142854,40.68872142857143,41.795627857142854,575.0,stop,-0.9999999999999666
2025-12-16,OXY,1.90236960788928,16,short,40.19,0.8358571428571443,8139694.4,ok,39.385,0.08358571428571443,39.468585714285716,38.549142857142854,39.468585714285716,576.0,stop,-1.0000000000000417
2025-12-17,OXY,1.9301002403309646,16,long,38.92,0.88657142857143,8391619.2,ok,39.44,0.088657142857143,39.35134285714285,40.32657142857143,39.35134285714285,578.0,stop,-1.0000000000000149
2026-01-15,OXY,2.5301822969369576,17,short,44.32,1.2649285714285712,11269663.0,ok,43.17,0.12649285714285713,43.29649285714286,41.90507142857143,43.29649285714286,580.0,stop,-0.9999999999999987
2026-02-19,OXY,6.71669013372032,5,long,47.11,1.576464285714285,11065871.6,ok,51.3001,0.15764642857142852,51.142453571428575,52.87656428571429,51.142453571428575,575.0,stop,-0.9999999999999789
2026-03-02,OXY,4.670076043952553,10,short,53.08,1.7772785714285706,12663005.85,ok,55.19,0.17772785714285708,55.36772785714285,53.41272142857143,53.41272142857143,588.0,target,9.999999999999982
2026-04-02,OXY,1.7607462039919157,18,long,62.23,2.1784999999999974,22855041.35,ok,65.42,0.21784999999999977,65.20215,67.5985,65.20215,587.0,stop,-0.9999999999999944
2026-05-06,OXY,3.3190016383781598,13,long,59.34,1.8099999999999983,13193802.8,ok,56.28,0.18099999999999983,56.099000000000004,58.089999999999996,56.099000000000004,577.0,stop,-0.9999999999999865
2025-05-13,PAAS,2.329626119597131,16,short,22.82,1.2898214285714287,5393678.85,ok,23.0092,0.12898214285714288,23.138182142857143,21.71937857142857,23.138182142857143,575.0,stop,-1.0000000000000056
2025-06-05,PAAS,6.37629893063804,1,long,26.59,0.7354785714285715,6392728.1,ok,28.51,0.07354785714285715,28.436452142857146,29.245478571428574,28.436452142857146,575.0,stop,-0.9999999999999821
2025-06-06,PAAS,2.8408753966601683,4,long,28.6,0.8526214285714288,6990968.95,ok,29.03,0.08526214285714288,28.944737857142858,29.88262142857143,28.944737857142858,575.0,stop,-1.0000000000000033
2025-07-08,PAAS,1.7944109899893772,12,long,29.36,0.8549928571428568,5282879.25,ok,29.52,0.08549928571428568,29.434500714285715,30.374992857142857,29.434500714285715,575.0,stop,-0.9999999999999881
2025-09-22,PAAS,2.9250203292574146,8,short,36.46,1.1719928571428575,6774133.9,ok,37.11,0.11719928571428576,37.227199285714285,35.938007142857145,37.227199285714285,700.0,stop,-0.9999999999999969
2025-09-30,PAAS,1.958212476320641,16,long,38.81,1.226421428571429,7833967.5,ok,38.7544,0.12264214285714291,38.63175785714285,39.980821428571424,38.63175785714285,650.0,stop,-1.0000000000000218
2025-10-21,PAAS,2.489063079854051,17,short,39.38,1.8713357142857145,6730763.65,ok,35.78,0.18713357142857145,35.967133571428576,33.90866428571429,35.967133571428576,575.0,stop,-1.0000000000000184
2025-11-10,PAAS,2.1377571223962692,13,long,34.81,1.5373571428571442,5867035.15,ok,36.57,0.15373571428571442,36.416264285714284,38.10735714285715,36.416264285714284,580.0,stop,-1.0000000000000109
2025-11-13,PAAS,3.915442088650496,4,long,38.37,1.3998571428571434,5854830.05,ok,40.64,0.13998571428571435,40.500014285714286,42.039857142857144,40.500014285714286,575.0,stop,-1.0000000000000002
2025-11-28,PAAS,2.232465143572321,7,long,42.59,1.9457142857142853,5502090.45,ok,44.33,0.19457142857142853,44.13542857142857,46.27571428571429,45.33,953.0,time,5.1395007342143915
2025-12-10,PAAS,2.782361520804599,8,long,48.41,2.257978571428572,6321848.2,ok,48.275,0.22579785714285722,48.04920214285714,50.53297857142857,48.04920214285714,598.0,stop,-1.0000000000000038
2025-12-22,PAAS,2.095574223996508,19,long,51.77,2.283342857142859,6828548.1,ok,53.875,0.22833428571428593,53.64666571428572,56.158342857142856,53.64666571428572,576.0,stop,-0.9999999999999859
2025-12-26,PAAS,1.49547008500107,10,short,53.83,2.32892142857143,6880989.3,ok,54.68,0.23289214285714302,54.912892142857146,52.35107857142857,54.912892142857146,628.0,stop,-1.0000000000000138
2025-12-29,PAAS,3.5321608100923196,4,long,55.39,2.362135714285716,6806315.1,ok,52.615,0.23621357142857158,52.37878642857143,54.977135714285716,52.37878642857143,578.0,stop,-0.9999999999999991
2026-01-26,PAAS,2.4346567174628366,10,short,64.5,2.9017428571428563,6962450.15,ok,68.785,0.29017428571428566,69.07517428571428,65.88325714285713,65.88325714285713,841.0,target,10.000000000000025
2026-01-30,PAAS,3.0780136147512556,9,long,63.29,3.344057142857142,8501660.5,ok,58.995,0.3344057142857142,58.66059428571428,62.339057142857136,58.66059428571428,575.0,stop,-1.0000000000000033
2026-03-16,PAAS,1.9883470781244028,17,long,56.12,3.639992857142855,7529371.85,ok,56.5,0.3639992857142855,56.136000714285714,60.13999285714286,56.136000714285714,588.0,stop,-1.0000000000000007
2026-03-18,PAAS,2.3433815463054235,6,short,55.81,3.6588499999999984,7583013.55,ok,51.67,0.36588499999999985,52.035885,48.01115,52.035885,575.0,stop,-0.9999999999999968
2026-03-19,PAAS,3.236689755779079,13,long,51.79,3.704564285714284,7703269.7,ok,47.565,0.37045642857142846,47.19454357142857,51.26956428571428,47.19454357142857,576.0,stop,-1.0000000000000036
2025-02-14,PANW,4.194409226273643,9,short,201.88,5.990114285714286,5879154.65,ok,190.65,0.5990114285714286,191.24901142857144,184.6598857142857,191.24901142857144,580.0,stop,-1.000000000000002
2025-07-31,PANW,3.7218865697228387,18,short,183.03,6.386821428571429,6535398.6,ok,176.1,0.638682142857143,176.73868214285713,169.71317857142856,176.73868214285713,575.0,stop,-0.9999999999999878
2025-08-19,PANW,3.9641936161280573,2,short,176.17,6.439128571428569,12060361.75,ok,187.77,0.643912857142857,188.41391285714286,181.33087142857144,188.41391285714286,578.0,stop,-0.999999999999991
2026-02-10,PANW,2.9846112583791213,9,long,166.0,7.277764285714279,7997298.65,ok,166.855,0.727776428571428,166.12722357142857,174.13276428571427,166.12722357142857,581.0,stop,-0.9999999999999849
2026-02-11,PANW,2.172180806532602,19,short,165.51,7.112049999999992,9290308.05,ok,166.835,0.7112049999999992,167.54620500000001,159.72295000000003,167.54620500000001,580.0,stop,-1.0000000000000107
2026-02-18,PANW,5.545844612696062,1,short,163.5,7.81537142857142,12681117.95,ok,148.865,0.781537142857142,149.64653714285714,141.0496285714286,149.64653714285714,575.0,stop,-0.9999999999999878
2026-03-27,PANW,2.1817102708768314,5,short,156.36,5.313607142857145,7846723.6,ok,146.95,0.5313607142857145,147.4813607142857,141.63639285714285,147.4813607142857,577.0,stop,-0.9999999999999931
2026-03-30,PANW,1.6525956180533021,19,long,147.02,5.927178571428576,7946857.65,ok,153.61,0.5927178571428576,153.01728214285717,159.5371785714286,153.01728214285717,911.0,stop,-0.9999999999999774
2026-05-07,PANW,2.8437116322734073,15,long,183.68,6.464642857142855,6913324.7,ok,195.35,0.6464642857142855,194.70353571428572,201.81464285714284,194.70353571428572,732.0,stop,-0.9999999999999815
2026-05-12,PBR,1.942802282941267,17,long,20.75,0.5847428571428571,20045123.75,ok,20.36,0.058474285714285715,20.301525714285713,20.944742857142856,20.301525714285713,576.0,stop,-1.000000000000011
2025-02-24,PDD,1.8535878103074943,15,short,131.34,5.8879500000000045,9835417.0,ok,122.87,0.5887950000000005,123.45879500000001,116.98205,119.65,955.0,time,5.468796440187155
2025-03-18,PDD,1.4794154480660144,16,short,128.9,5.142471428571427,9139814.6,ok,127.925,0.5142471428571427,128.43924714285714,122.78252857142857,126.87,955.0,time,2.05154275459547
2025-03-20,PDD,3.96135356756759,1,long,125.92,5.012485714285715,9105067.95,ok,125.27,0.5012485714285715,124.76875142857142,130.2824857142857,124.76875142857142,575.0,stop,-1.0000000000000089
2025-04-11,PDD,1.714862527670918,18,long,88.35,6.648299999999999,14263224.2,ok,90.58,0.6648299999999999,89.91517,97.22829999999999,89.91517,628.0,stop,-0.9999999999999925
2025-04-14,PDD,1.5964466985570036,19,long,90.5,6.682135714285714,14960492.75,ok,96.3,0.6682135714285714,95.63178642857143,102.9821357142857,95.63178642857143,687.0,stop,-0.9999999999999926
2025-05-12,PDD,6.207376675636771,6,long,109.65,3.596999999999999,8521094.8,ok,118.72,0.3596999999999999,118.3603,122.317,118.3603,578.0,stop,-1.0000000000000104
2025-05-27,PDD,6.582867796132136,2,long,119.24,4.086942857142856,6243824.1,ok,98.996,0.4086942857142856,98.5873057142857,103.08294285714285,98.5873057142857,575.0,stop,-1.000000000000011
2025-05-28,PDD,2.019864995305271,8,short,102.98,5.453014285714284,8564278.6,ok,99.92,0.5453014285714284,100.46530142857144,94.46698571428571,97.8801,955.0,time,3.74086678141317
2025-05-29,PDD,2.6629988961819664,7,short,97.88,5.6315857142857135,9257232.45,ok,99.65,0.5631585714285714,100.21315857142858,94.01841428571429,100.21315857142858,577.0,stop,-1.0000000000000036
2025-05-30,PDD,1.822064014692169,11,short,98.29,5.729728571428572,9764972.75,ok,95.76,0.5729728571428572,96.33297285714286,90.03027142857144,96.33297285714286,616.0,stop,-1.0000000000000016
2025-07-18,PDD,9.832545316459985,4,short,107.95,2.710000000000001,5595127.0,ok,109.76,0.2710000000000001,110.031,107.05000000000001,110.031,577.0,stop,-1.0000000000000027
2025-07-23,PDD,2.5190284112902837,13,long,115.04,3.0835714285714295,5937809.55,ok,119.88,0.308357142857143,119.57164285714285,122.96357142857143,119.57164285714285,577.0,stop,-1.0000000000000144
2025-08-18,PDD,2.3343714134251017,7,short,118.95,3.2274000000000007,6542812.0,ok,119.53,0.3227400000000001,119.85274,116.3026,119.85274,578.0,stop,-0.9999999999999875
2025-08-20,PDD,2.1446520576581483,6,long,119.07,3.2860214285714306,6286507.5,ok,120.137,0.32860214285714306,119.80839785714286,123.42302142857143,119.80839785714286,587.0,stop,-0.9999999999999784
2025-08-22,PDD,5.713648354081489,1,long,122.96,3.3656642857142876,6230716.65,ok,127.83,0.33656642857142877,127.49343357142857,131.1956642857143,127.49343357142857,575.0,stop,-1.0000000000000044
2025-08-25,PDD,4.770597038165865,3,long,127.11,3.582807142857145,6989941.15,ok,127.135,0.3582807142857145,126.7767192857143,130.71780714285714,130.71780714285714,579.0,target,9.999999999999972
2025-08-26,PDD,2.1141108957846977,7,long,128.21,4.06066428571429,8283083.9,ok,131.765,0.406066428571429,131.35893357142857,135.82566428571428,131.35893357142857,575.0,stop,-0.9999999999999805
2025-09-17,PDD,3.0456507049589443,6,short,129.06,3.0607071428571433,10764959.6,ok,132.44,0.30607071428571436,132.7460707142857,129.37929285714284,132.7460707142857,575.0,stop,-0.9999999999999849
2025-10-27,PDD,2.2566850395590508,16,short,133.96,3.679421428571428,7649516.95,ok,136.1,0.36794214285714283,136.46794214285714,132.42057857142856,136.46794214285714,575.0,stop,-1.0000000000000082
2025-11-17,PDD,2.467635310439918,6,short,130.95,2.926778571428573,6285722.25,ok,130.1,0.2926778571428573,130.39267785714284,127.17322142857142,130.39267785714284,575.0,stop,-0.99999999999997
2025-11-18,PDD,4.764307004932702,3,short,129.04,2.9635642857142863,6463615.25,ok,122.15,0.29635642857142863,122.44635642857143,119.18643571428572,122.44635642857143,575.0,stop,-0.9999999999999992
2025-11-19,PDD,2.523958103997914,8,short,119.58,3.5178499999999997,7315150.15,ok,119.18,0.351785,119.53178500000001,115.66215000000001,118.19,955.0,time,2.814218912119644
2025-11-26,PDD,1.8982234718854367,9,long,114.0,3.7417714285714263,8076359.15,ok,118.28,0.37417714285714265,117.90582285714285,122.02177142857143,117.90582285714285,577.0,stop,-1.0000000000000187
2025-12-11,PDD,2.3427749402299503,15,short,115.28,2.9021357142857136,7983614.65,ok,111.46,0.29021357142857135,111.75021357142856,108.55786428571427,111.75021357142856,588.0,stop,-0.9999999999999826
2025-12-16,PDD,1.940203995042112,15,short,110.4,2.6949999999999994,8264715.35,ok,107.93,0.26949999999999996,108.1995,105.23500000000001,108.1995,577.0,stop,-0.9999999999999765
2026-01-13,PDD,3.4394868616353227,9,long,118.73,3.506285714285712,8239375.45,ok,113.13,0.35062857142857123,112.77937142857142,116.6362857142857,112.77937142857142,603.0,stop,-1.0000000000000033
2026-01-14,PDD,5.700084787257964,1,long,112.32,3.7950714285714264,8889279.9,ok,108.11,0.37950714285714265,107.73049285714286,111.90507142857143,107.73049285714286,616.0,stop,-0.9999999999999829
2026-03-25,PDD,2.417115395800936,10,short,98.09,2.810142857142857,6505061.45,ok,99.69,0.2810142857142857,99.97101428571429,96.87985714285713,99.97101428571429,576.0,stop,-1.0000000000000226
2026-03-26,PDD,2.147075515442935,9,long,102.61,3.385142857142857,7245187.5,ok,104.21,0.3385142857142857,103.87148571428571,107.59514285714285,103.87148571428571,575.0,stop,-0.9999999999999903
2026-03-31,PDD,2.2338689206060462,11,short,98.42,3.501578571428571,7812518.05,ok,97.67,0.35015785714285713,98.02015785714286,94.16842142857143,98.02015785714286,577.0,stop,-1.0000000000000109
2026-05-22,PDD,3.631455298655831,10,long,97.79,2.910164285714287,6183261.85,ok,94.21,0.2910164285714287,93.91898357142857,97.12016428571428,93.91898357142857,654.0,stop,-0.9999999999999857
2026-05-27,PDD,7.1901952802373765,3,short,96.64,3.2151642857142884,6776103.2,regsho,86.83,,,,,,,
2026-05-28,PDD,3.183016677824427,3,short,86.61,3.7087357142857167,8598010.9,ok,83.7,0.3708735714285717,84.07087357142858,79.99126428571428,83.14,955.0,time,1.5099485192297002
2025-06-12,PEP,1.9422679977064772,14,short,129.9,1.9701785714285742,9018545.5,ok,129.85,0.19701785714285744,130.04701785714286,127.87982142857142,130.04701785714286,576.0,stop,-1.0000000000000515
2025-07-17,PEP,7.823677379474747,3,long,135.35,2.3140357142857106,11005459.8,ok,143.945,0.23140357142857107,143.71359642857144,146.25903571428572,143.71359642857144,575.0,stop,-0.9999999999999437
2025-09-02,PEP,8.547312387985333,2,short,148.65,2.4169285714285667,7707254.55,ok,155.195,0.24169285714285668,155.43669285714284,152.77807142857142,152.77807142857142,611.0,target,10.000000000000016
2025-10-09,PEP,2.274382766166063,10,long,138.84,2.023299999999998,7042318.6,ok,140.74,0.20232999999999982,140.53767000000002,142.76330000000002,140.53767000000002,575.0,stop,-0.9999999999999477
2025-10-10,PEP,3.345440722192907,7,long,144.71,2.3468714285714265,7420682.0,ok,148.2752,0.23468714285714265,148.04051285714286,150.62207142857145,148.04051285714286,575.0,stop,-1.000000000000051
2025-12-09,PEP,3.4228742974757114,3,long,145.63,2.1974428571428604,6937060.05,ok,147.185,0.21974428571428606,146.96525571428572,149.38244285714285,146.96525571428572,578.0,stop,-0.9999999999999934
2025-12-10,PEP,2.33467570997469,11,short,144.64,2.2882142857142895,7107944.25,ok,147.55,0.22882142857142895,147.77882142857143,145.26178571428574,147.77882142857143,575.0,stop,-0.9999999999999689
2026-02-03,PEP,3.3532068750208897,12,long,155.2,2.7965000000000027,8804462.35,ok,157.9601,0.2796500000000003,157.68045,160.75660000000002,157.68045,575.0,stop,-1.0000000000000122
2026-03-20,PEP,10.553331890380102,9,long,152.74,3.2396428571428624,6208571.6,ok,153.04,0.32396428571428626,152.7160357142857,156.27964285714285,152.7160357142857,578.0,stop,-0.9999999999999887
2026-04-16,PEP,2.6825515996891505,13,short,154.85,3.014028571428568,6395912.65,ok,154.585,0.30140285714285686,154.88640285714285,151.57097142857143,154.88640285714285,575.0,stop,-0.9999999999999668
2026-05-15,PEP,4.88675741877886,3,long,148.67,3.4323357142857174,5678025.9,ok,149.87,0.34323357142857175,149.52676642857142,153.30233571428573,149.52676642857142,577.0,stop,-1.000000000000036
2025-03-07,PFE,1.9650509620883603,8,long,26.24,0.5457214285714281,40476716.45,ok,26.435,0.05457214285714282,26.380427857142855,26.980721428571428,26.380427857142855,577.0,stop,-1.0000000000000087
2025-03-26,PFE,1.2920355527341871,18,short,25.55,0.5165142857142853,56747653.6,ok,25.52,0.05165142857142853,25.57165142857143,25.003485714285713,25.57165142857143,585.0,stop,-1.0000000000000029
2025-04-02,PFE,1.8529838232442195,9,short,24.54,0.4989285714285711,58043095.1,ok,24.365,0.049892857142857114,24.414892857142856,23.866071428571427,24.414892857142856,575.0,stop,-1.0000000000000147
2025-04-29,PFE,2.265849090641752,10,long,23.05,0.783742857142857,55845747.95,ok,22.9,0.0783742857142857,22.821625714285712,23.683742857142857,23.683742857142857,646.0,target,10.000000000000014
2025-06-11,PFE,1.8044803169696528,18,long,24.3,0.43093571428571437,39544426.55,ok,24.655,0.04309357142857144,24.61190642857143,25.085935714285714,24.61190642857143,575.0,stop,-0.9999999999999887
2025-07-15,PFE,2.6406007213594713,10,long,25.35,0.43633571428571444,38903867.85,ok,25.41,0.043633571428571445,25.36636642857143,25.846335714285715,25.36636642857143,577.0,stop,-1.0000000000000087
2025-08-05,PFE,4.530340301372678,3,long,23.53,0.48357142857142826,41689545.1,ok,24.465,0.04835714285714283,24.416642857142858,24.948571428571427,24.416642857142858,577.0,stop,-0.9999999999999896
2025-09-22,PFE,2.4640844592752384,16,long,24.03,0.43678571428571444,44228899.7,ok,24.335,0.04367857142857145,24.29132142857143,24.771785714285716,24.29132142857143,575.0,stop,-1.0000000000000104
2025-10-01,PFE,3.403840723131951,7,short,25.48,0.5321428571428568,52807381.95,ok,25.65,0.053214285714285686,25.703214285714285,25.11785714285714,25.703214285714285,575.0,stop,-1.0000000000000162
2025-10-02,PFE,2.0610947758579172,18,long,27.21,0.6499999999999996,58803498.05,ok,27.045,0.06499999999999996,26.98,27.695,26.98,575.0,stop,-1.0000000000000202
2025-11-04,PFE,3.47820148020214,14,long,24.66,0.34849999999999987,59849190.55,ok,24.48,0.034849999999999985,24.44515,24.828500000000002,24.828500000000002,578.0,target,10.000000000000043
2025-11-10,PFE,2.0344699616434347,19,long,24.43,0.45427857142857164,75181910.7,ok,24.835,0.045427857142857166,24.789572142857143,25.28927857142857,24.789572142857143,575.0,stop,-1.0000000000000213
2025-12-16,PFE,2.446597650400392,8,short,26.43,0.5255142857142859,50790678.1,ok,26.135,0.052551428571428596,26.18755142857143,25.609485714285714,25.609485714285714,590.0,target,10.000000000000023
2026-02-03,PFE,3.755316313190056,7,long,26.66,0.5355714285714291,50328024.1,ok,25.6,0.053557142857142914,25.546442857142857,26.13557142857143,25.546442857142857,575.0,stop,-1.000000000000028
2026-03-17,PFE,1.7196286939616765,20,long,26.61,0.6035642857142857,37469404.65,ok,27.005,0.06035642857142857,26.94464357142857,27.608564285714284,26.94464357142857,591.0,stop,-0.9999999999999866
2026-04-07,PFE,1.371828578828985,17,short,27.83,0.648928571428572,40798818.5,ok,27.23,0.0648928571428572,27.29489285714286,26.581071428571427,27.29489285714286,575.0,stop,-1.0000000000000189
2026-04-28,PFE,2.3890645981446013,11,short,26.79,0.499214285714286,34188785.15,ok,27.165,0.0499214285714286,27.21492142857143,26.665785714285715,27.21492142857143,575.0,stop,-1.0000000000000324
2025-02-14,PG,3.490923305241957,11,short,171.02,2.642107142857136,7118827.65,ok,165.98,0.26421071428571363,166.2442107142857,163.33789285714286,163.33789285714286,592.0,target,9.999999999999968
2025-03-04,PG,3.0303673309951353,12,long,175.59,3.3985071428571456,7288765.5,ok,178.62,0.33985071428571456,178.2801492857143,182.01850714285715,178.2801492857143,576.0,stop,-1.000000000000007
2025-04-24,PG,3.322870867557967,8,short,165.73,5.423214285714287,9062855.2,ok,160.17,0.5423214285714287,160.7123214285714,154.7467857142857,159.15,955.0,time,1.8808034244319711
2025-04-25,PG,1.4414359641223726,16,long,159.53,5.698214285714284,9678875.5,ok,160.27,0.5698214285714285,159.70017857142858,165.96821428571428,159.70017857142858,583.0,stop,-1.0000000000000027
2025-10-24,PG,3.43646744511614,4,short,152.21,2.2066428571428554,7168757.05,ok,154.54,0.22066428571428554,154.76066428571428,152.33335714285712,154.76066428571428,575.0,stop,-1.000000000000031
2025-11-10,PG,3.9446827381902683,2,short,146.98,2.6324999999999994,8268120.75,ok,145.555,0.26324999999999993,145.81825,142.9225,145.81825,601.0,stop,-0.9999999999999977
2025-12-02,PG,2.287337959248422,6,short,147.44,2.1978571428571434,9231529.55,ok,144.58,0.21978571428571436,144.79978571428572,142.38214285714287,144.79978571428572,881.0,stop,-0.9999999999999621
2025-12-08,PG,2.5568829550230032,11,short,143.45,2.536428571428569,9696871.65,ok,141.04,0.2536428571428569,141.29364285714286,138.50357142857143,138.50357142857143,954.0,target,9.99999999999996
2026-01-22,PG,2.72605723383795,11,long,146.06,2.100535714285712,10188081.4,ok,149.45,0.21005357142857123,149.23994642857141,151.5505357142857,149.23994642857141,575.0,stop,-1.0000000000000135
2026-04-17,PG,3.9910711443482314,19,long,143.11,2.3571642857142825,11133865.1,ok,144.765,0.23571642857142827,144.52928357142855,147.12216428571426,144.52928357142855,577.0,stop,-1.0000000000000335
2026-04-24,PG,3.3195076086800412,6,short,145.71,2.6057642857142844,8654261.75,ok,150.5,0.26057642857142843,150.76057642857143,147.8942357142857,150.76057642857143,575.0,stop,-0.99999999999999
2025-04-09,PHYS,5.094571264147324,2,short,23.03,0.34970714285714316,5310167.8,ok,23.61,0.03497071428571432,23.644970714285712,23.260292857142858,23.644970714285712,733.0,stop,-0.9999999999999549
2025-04-14,PHYS,1.599785321258842,18,short,24.82,0.4391785714285716,6755458.65,ok,24.55,0.04391785714285716,24.59391785714286,24.11082142857143,24.59391785714286,579.0,stop,-1.0000000000000293
2025-04-23,PHYS,3.234770651771588,9,long,25.75,0.5483499999999998,8307974.1,ok,25.125,0.05483499999999998,25.070165,25.67335,25.070165,577.0,stop,-1.000000000000012
2025-10-21,PHYS,2.7212217530469247,15,short,33.31,0.5899142857142863,5714294.9,ok,31.8891,0.05899142857142863,31.948091428571427,31.299185714285713,31.948091428571427,576.0,stop,-0.9999999999999879
2025-10-22,PHYS,2.874222535941002,15,long,31.01,0.7497428571428577,6064226.75,ok,30.61,0.07497428571428577,30.535025714285712,31.35974285714286,30.535025714285712,622.0,stop,-1.0000000000000162
2026-01-26,PHYS,3.347817733077453,4,long,38.07,0.6309428571428565,6075135.3,ok,38.795,0.06309428571428564,38.731905714285716,39.42594285714286,38.731905714285716,582.0,stop,-0.9999999999999984
2026-03-18,PHYS,3.428074624288647,4,short,37.95,0.8035714285714286,5084483.5,ok,36.855,0.08035714285714286,36.93535714285714,36.051428571428566,36.93535714285714,579.0,stop,-1.0000000000000377
2026-03-19,PHYS,6.797634086305712,3,short,36.56,0.858821428571429,5282438.6,ok,34.495,0.0858821428571429,34.58088214285714,33.636178571428566,34.58088214285714,593.0,stop,-1.0000000000000193
2026-03-23,PHYS,3.207712874123016,12,long,33.85,1.0413214285714294,6236897.5,ok,33.19,0.10413214285714295,33.08586785714285,34.23132142857143,33.08586785714285,712.0,stop,-1.0000000000000335
2025-03-10,PINS,2.0953135403322074,20,short,34.3,1.3942714285714288,12941743.7,ok,32.67,0.1394271428571429,32.809427142857146,31.275728571428573,32.809427142857146,575.0,stop,-1.0000000000000102
2025-03-12,PINS,3.04606622799192,7,long,31.39,1.581414285714286,10937181.6,ok,33.26,0.15814142857142863,33.10185857142857,34.841414285714286,33.10185857142857,575.0,stop,-0.9999999999999833
2025-03-13,PINS,1.994338656797065,4,long,33.28,1.6449857142857147,11120686.4,ok,33.21,0.1644985714285715,33.04550142857143,34.85498571428572,33.04550142857143,576.0,stop,-1.0000000000000142
2025-03-17,PINS,1.590632793159624,15,doji,31.95,1.6482000000000003,11727704.9,doji,,,,,,,,
2025-03-24,PINS,2.238338971069275,7,long,32.42,1.6620857142857142,12715455.15,ok,33.685,0.16620857142857143,33.51879142857143,35.34708571428572,34.045,955.0,time,2.1659532772935863
2025-04-03,PINS,5.3599981392085025,9,short,31.38,1.313485714285715,12397509.2,ok,28.47,0.1313485714285715,28.60134857142857,27.156514285714284,27.156514285714284,645.0,target,10.0
2025-04-25,PINS,1.6423925283853171,13,short,25.75,2.013571428571429,12850551.3,ok,25.67,0.2013571428571429,25.871357142857146,23.656428571428574,25.871357142857146,575.0,stop,-1.0000000000000082
2025-05-09,PINS,10.196821996200251,3,short,27.86,1.233214285714286,11954607.95,ok,30.28,0.12332142857142861,30.40332142857143,29.046785714285715,30.40332142857143,575.0,stop,-1.0000000000000089
2025-06-03,PINS,2.711749210865603,6,short,31.91,0.9434500000000009,14349932.8,ok,32.81,0.0943450000000001,32.904345,31.86655,32.904345,595.0,stop,-0.9999999999999674
2025-06-10,PINS,2.146071187634838,7,short,34.14,0.9190357142857147,11941393.3,ok,34.675,0.09190357142857147,34.76690357142857,33.755964285714285,34.76690357142857,581.0,stop,-1.0000000000000284
2025-07-21,PINS,2.3090479369238515,11,short,37.11,0.9442857142857152,8780118.65,ok,38.3,0.09442857142857153,38.39442857142857,37.355714285714285,38.39442857142857,575.0,stop,-1.0000000000000118
2025-07-31,PINS,4.185939210117817,15,long,38.3,0.980000000000001,7548383.95,ok,39.675,0.0980000000000001,39.577,40.655,39.577,575.0,stop,-0.9999999999999886
2025-08-08,PINS,7.9066583836162305,3,long,39.17,1.090242857142858,9693123.65,ok,34.78,0.1090242857142858,34.67097571428572,35.870242857142856,35.870242857142856,588.0,target,9.999999999999968
2025-09-10,PINS,2.708407525714661,20,short,36.5,1.0104142857142857,8477213.35,ok,35.12,0.10104142857142857,35.221041428571425,34.109585714285714,35.221041428571425,772.0,stop,-0.9999999999999906
2025-09-11,PINS,2.5350156276199916,13,short,35.29,1.0925571428571434,8652749.75,ok,34.98,0.10925571428571434,35.08925571428571,33.88744285714285,35.08925571428571,576.0,stop,-1.0000000000000153
2025-09-24,PINS,2.1442126913776707,16,short,35.27,1.1804571428571435,8932640.15,ok,34.93,0.11804571428571436,35.04804571428571,33.749542857142856,33.749542857142856,732.0,target,9.999999999999998
2025-10-28,PINS,2.791154546033644,18,short,35.24,1.1929999999999998,9777210.05,ok,33.98,0.11929999999999999,34.0993,32.787,34.0993,577.0,stop,-1.0000000000000222
2025-11-03,PINS,2.948919423261267,11,long,33.1,1.2162142857142861,9929081.85,ok,33.87,0.12162142857142862,33.74837857142857,35.086214285714284,33.74837857142857,575.0,stop,-1.0000000000000122
2025-11-05,PINS,12.64792686408922,2,short,32.91,1.154242857142857,10376152.8,regsho,26.32,,,,,,,
