day,symbol,adv20,split,wk
2025-07-08,AMST,80085.0,TRAIN,2025-07-05/2025-07-11
2025-11-25,AMTM,2125335.3,TRAIN,2025-11-22/2025-11-28
2026-05-12,AMTM,1814483.65,VAL,2026-05-09/2026-05-15
2025-10-07,AMTX,1138845.55,TRAIN,2025-10-04/2025-10-10
2025-08-01,AMZD,354876.4,TRAIN,2025-07-26/2025-08-01
2026-02-06,AMZD,7784318.75,VAL,2026-01-31/2026-02-06
2025-10-31,AMZY,691672.2,TRAIN,2025-10-25/2025-10-31
2025-08-04,ANGH,2912197.25,TRAIN,2025-08-02/2025-08-08
2025-12-31,ANGH,112557.8,TRAIN,2025-12-27/2026-01-02
2025-08-06,ANGI,680008.9,TRAIN,2025-08-02/2025-08-08
2025-07-15,ANGO,595580.55,TRAIN,2025-07-12/2025-07-18
2025-10-02,ANGO,413555.55,TRAIN,2025-09-27/2025-10-03
2025-09-29,ANGX,1498892.0,TRAIN,2025-09-27/2025-10-03
2025-10-02,ANGX,1676332.7857142857,TRAIN,2025-09-27/2025-10-03
2025-12-04,ANGX,680526.05,TRAIN,2025-11-29/2025-12-05
2026-01-30,ANL,626472.7,VAL,2026-01-24/2026-01-30
2026-02-03,ANL,1033477.35,VAL,2026-01-31/2026-02-06
2026-02-04,ANL,1270858.0,VAL,2026-01-31/2026-02-06
2026-04-16,ANL,452840.8,VAL,2026-04-11/2026-04-17
2026-03-02,ANNA,64325.6,VAL,2026-02-28/2026-03-06
2026-03-04,ANNA,117504.8,VAL,2026-02-28/2026-03-06
2026-03-06,ANNA,166399.1,VAL,2026-02-28/2026-03-06
2026-03-09,ANNA,368050.25,VAL,2026-03-07/2026-03-13
2026-03-19,ANNA,576825.6,VAL,2026-03-14/2026-03-20
2026-03-20,ANNA,678642.85,VAL,2026-03-14/2026-03-20
2026-03-24,ANNA,6846341.55,VAL,2026-03-21/2026-03-27
2026-03-26,ANNA,10097446.85,VAL,2026-03-21/2026-03-27
2026-03-27,ANNA,10518273.85,VAL,2026-03-21/2026-03-27
2026-04-02,ANNA,11590828.6,VAL,2026-03-28/2026-04-03
2026-04-09,ANNA,12031287.75,VAL,2026-04-04/2026-04-10
2026-04-13,ANNA,12120164.95,VAL,2026-04-11/2026-04-17
2026-04-20,ANNA,12471049.45,VAL,2026-04-18/2026-04-24
2025-11-19,ANNX,2211511.2,TRAIN,2025-11-15/2025-11-21
2025-11-20,ANNX,2659485.5,TRAIN,2025-11-15/2025-11-21
2026-03-31,ANNX,2938657.65,VAL,2026-03-28/2026-04-03
2026-02-25,ANPA,471428.35,VAL,2026-02-21/2026-02-27
2025-08-29,ANTE,1356125.35,TRAIN,2025-08-23/2025-08-29
2025-09-04,ANTE,1479558.6,TRAIN,2025-08-30/2025-09-05
2026-03-09,ANTX,514993.15,VAL,2026-03-07/2026-03-13
2025-08-07,APA,6252889.1,TRAIN,2025-08-02/2025-08-08
2025-11-06,APA,7315161.0,TRAIN,2025-11-01/2025-11-07
2026-05-27,API,341229.15,VAL,2026-05-23/2026-05-29
2025-07-18,APLD,32990298.2,TRAIN,2025-07-12/2025-07-18
2025-07-31,APLD,28645303.45,TRAIN,2025-07-26/2025-08-01
2025-08-18,APLD,32723207.6,TRAIN,2025-08-16/2025-08-22
2025-09-09,APLD,25686868.1,TRAIN,2025-09-06/2025-09-12
2025-10-02,APLD,28012513.35,TRAIN,2025-09-27/2025-10-03
2025-11-20,APLD,27269010.95,TRAIN,2025-11-15/2025-11-21
2026-02-06,APLD,40413203.7,VAL,2026-01-31/2026-02-06
2026-03-16,APLD,18056253.4,VAL,2026-03-14/2026-03-20
2026-04-08,APLD,17321801.8,VAL,2026-04-04/2026-04-10
2026-04-14,APLD,20231159.6,VAL,2026-04-11/2026-04-17
2025-07-31,APLS,2337012.2,TRAIN,2025-07-26/2025-08-01
2026-01-21,APLS,2750991.45,VAL,2026-01-17/2026-01-23
2026-03-13,APLX,637208.0,VAL,2026-03-07/2026-03-13
2026-03-16,APLX,668742.6,VAL,2026-03-14/2026-03-20
2026-03-25,APLX,815247.3,VAL,2026-03-21/2026-03-27
2026-03-31,APLX,1072647.15,VAL,2026-03-28/2026-04-03
2026-04-01,APLX,1199532.3,VAL,2026-03-28/2026-04-03
2026-04-08,APLX,1536633.2,VAL,2026-04-04/2026-04-10
2026-04-10,APLX,1740767.8,VAL,2026-04-04/2026-04-10
2026-04-14,APLX,1893853.7,VAL,2026-04-11/2026-04-17
2026-04-21,APLX,2163293.4,VAL,2026-04-18/2026-04-24
2026-04-22,APLX,2242394.65,VAL,2026-04-18/2026-04-24
2026-04-23,APLX,2275926.6,VAL,2026-04-18/2026-04-24
2026-04-24,APLX,2450544.6,VAL,2026-04-18/2026-04-24
2026-05-05,APLX,2196657.35,VAL,2026-05-02/2026-05-08
2026-05-20,APLX,1656640.8,VAL,2026-05-16/2026-05-22
2026-05-21,APLX,1652161.2,VAL,2026-05-16/2026-05-22
2026-02-17,APLZ,334635.0625,VAL,2026-02-14/2026-02-20
2026-04-02,APLZ,169530.3,VAL,2026-03-28/2026-04-03
2026-04-09,APLZ,220543.9,VAL,2026-04-04/2026-04-10
2026-04-28,APLZ,662399.05,VAL,2026-04-25/2026-05-01
2026-05-11,APLZ,966736.5,VAL,2026-05-09/2026-05-15
2026-05-15,APLZ,1142769.75,VAL,2026-05-09/2026-05-15
2026-05-19,APLZ,1251702.25,VAL,2026-05-16/2026-05-22
2026-02-19,APPN,1260375.3,VAL,2026-02-14/2026-02-20
2025-11-05,APPS,2522347.45,TRAIN,2025-11-01/2025-11-07
2025-11-10,APPS,4334982.7,TRAIN,2025-11-08/2025-11-14
2026-02-04,APPS,2880959.05,VAL,2026-01-31/2026-02-06
2026-04-08,APPS,2304913.8,VAL,2026-04-04/2026-04-10
2026-05-27,APPS,2822434.15,VAL,2026-05-23/2026-05-29
2026-02-02,APPX,1431708.85,VAL,2026-01-31/2026-02-06
2026-02-06,APPX,1886085.4,VAL,2026-01-31/2026-02-06
2026-02-09,APPX,1974725.85,VAL,2026-02-07/2026-02-13
2026-02-10,APPX,2197245.3,VAL,2026-02-07/2026-02-13
2026-05-11,APT,113620.05,VAL,2026-05-09/2026-05-15
2025-12-30,APVO,1876976.7,TRAIN,2025-12-27/2026-01-02
2025-08-04,AQMS,6722233.85,TRAIN,2025-08-02/2025-08-08
2025-09-24,AQMS,81035.3,TRAIN,2025-09-20/2025-09-26
2025-10-14,AQMS,3896706.0,TRAIN,2025-10-11/2025-10-17
2025-10-16,AQMS,5978154.1,TRAIN,2025-10-11/2025-10-17
2025-09-04,AQST,1546030.35,TRAIN,2025-08-30/2025-09-05
2025-09-19,AQST,2492652.0,TRAIN,2025-09-13/2025-09-19
2025-09-26,AQST,3531936.15,TRAIN,2025-09-20/2025-09-26
2025-11-06,AQST,3126026.3,TRAIN,2025-11-01/2025-11-07
2026-02-02,AQST,6608445.5,VAL,2026-01-31/2026-02-06
2026-05-14,AQST,1340393.35,VAL,2026-05-09/2026-05-15
2025-10-13,ARAI,683071.15,TRAIN,2025-10-11/2025-10-17
2025-10-15,ARAI,717976.25,TRAIN,2025-10-11/2025-10-17
2025-09-22,ARBB,293986.55,TRAIN,2025-09-20/2025-09-26
2025-10-30,ARBB,94693.45,TRAIN,2025-10-25/2025-10-31
2025-12-12,ARBK,2894849.2,TRAIN,2025-12-06/2025-12-12
2025-08-13,ARCO,1181847.3,TRAIN,2025-08-09/2025-08-15
2026-05-20,ARCO,1067462.95,VAL,2026-05-16/2026-05-22
2025-08-12,ARCT,416069.3,TRAIN,2025-08-09/2025-08-15
2026-03-31,ARCT,565144.35,VAL,2026-03-28/2026-04-03
2025-08-13,ARCX,246529.6,TRAIN,2025-08-09/2025-08-15
2025-10-06,ARCX,436666.05,TRAIN,2025-10-04/2025-10-10
2025-10-15,ARCX,719378.85,TRAIN,2025-10-11/2025-10-17
2025-10-16,ARCX,765774.7,TRAIN,2025-10-11/2025-10-17
2025-10-20,ARCX,812063.9,TRAIN,2025-10-18/2025-10-24
2025-11-10,ARCX,524753.6,TRAIN,2025-11-08/2025-11-14
2025-08-05,ARDX,4082878.2,TRAIN,2025-08-02/2025-08-08
2025-10-31,ARDX,3471833.55,TRAIN,2025-10-25/2025-10-31
2026-01-08,ARDX,3681845.85,VAL,2026-01-03/2026-01-09
2026-02-24,ARDX,3931679.75,VAL,2026-02-21/2026-02-27
2025-10-03,AREB,3571686.4,TRAIN,2025-09-27/2025-10-03
2026-02-02,AREB,7973869.4,VAL,2026-01-31/2026-02-06
2025-10-06,AREC,4150965.4,TRAIN,2025-10-04/2025-10-10
2025-10-13,AREC,5731233.7,TRAIN,2025-10-11/2025-10-17
2025-10-14,AREC,6761929.15,TRAIN,2025-10-11/2025-10-17
2025-10-16,AREC,10337445.5,TRAIN,2025-10-11/2025-10-17
2025-10-20,AREC,11491749.1,TRAIN,2025-10-18/2025-10-24
2025-11-03,AREC,13999974.45,TRAIN,2025-11-01/2025-11-07
2026-01-26,AREC,4943693.35,VAL,2026-01-24/2026-01-30
2026-02-03,AREC,6237726.05,VAL,2026-01-31/2026-02-06
2025-08-15,AREN,202771.95,TRAIN,2025-08-09/2025-08-15
2025-08-07,ARHS,2042781.85,TRAIN,2025-08-02/2025-08-08
2026-02-26,ARHS,1212603.85,VAL,2026-02-21/2026-02-27
2026-04-08,ARHS,1342391.45,VAL,2026-04-04/2026-04-10
2026-01-28,ARI,967004.55,VAL,2026-01-24/2026-01-30
2025-08-07,ARIS,628347.95,TRAIN,2025-08-02/2025-08-08
2026-03-25,ARIS,2597623.65,VAL,2026-03-21/2026-03-27
2026-04-08,ARIS,2692008.1,VAL,2026-04-04/2026-04-10
2026-05-06,ARIS,1138884.75,VAL,2026-05-02/2026-05-08
2026-02-06,ARKB,7242743.05,VAL,2026-01-31/2026-02-06
2026-03-04,ARKB,7947848.55,VAL,2026-02-28/2026-03-06
2026-04-08,ARKB,4641370.7,VAL,2026-04-04/2026-04-10
2026-04-08,ARKG,2668128.2,VAL,2026-04-04/2026-04-10
2025-08-08,ARLO,1137696.75,TRAIN,2025-08-02/2025-08-08
2026-02-27,ARLO,1434908.25,VAL,2026-02-21/2026-02-27
2026-05-08,ARLO,1129915.1,VAL,2026-05-02/2026-05-08
2025-10-13,ARMG,391764.85,TRAIN,2025-10-11/2025-10-17
2025-10-15,ARMG,495675.9,TRAIN,2025-10-11/2025-10-17
2025-11-06,ARMG,550111.7,TRAIN,2025-11-01/2025-11-07
2026-01-05,ARMG,218918.9,VAL,2026-01-03/2026-01-09
2026-01-15,ARMG,351991.05,VAL,2026-01-10/2026-01-16
2026-01-21,ARMG,424672.9,VAL,2026-01-17/2026-01-23
2026-01-22,ARMG,548372.2,VAL,2026-01-17/2026-01-23
2026-03-20,ARMG,393610.65,VAL,2026-03-14/2026-03-20
2026-03-25,ARMG,532425.55,VAL,2026-03-21/2026-03-27
2026-04-08,ARMG,988455.3,VAL,2026-04-04/2026-04-10
2026-04-17,ARMG,1186936.5,VAL,2026-04-11/2026-04-17
2026-04-24,ARMG,1296871.65,VAL,2026-04-18/2026-04-24
2026-05-05,ARMG,1785101.0,VAL,2026-05-02/2026-05-08
2026-05-06,ARMG,1875975.2,VAL,2026-05-02/2026-05-08
2026-05-21,ARMG,3123933.0,VAL,2026-05-16/2026-05-22
2025-11-10,ARMN,1168620.1,TRAIN,2025-11-08/2025-11-14
2026-02-03,ARMN,1968844.8,VAL,2026-01-31/2026-02-06
2025-11-12,ARQ,356332.65,TRAIN,2025-11-08/2025-11-14
2026-04-16,ARQQ,238397.15,VAL,2026-04-11/2026-04-17
2025-08-07,ARQT,1518411.7,TRAIN,2025-08-02/2025-08-08
2025-10-28,ARQT,1883052.15,TRAIN,2025-10-25/2025-10-31
2025-08-08,ARRY,5738849.05,TRAIN,2025-08-02/2025-08-08
2025-08-18,ARRY,7561304.05,TRAIN,2025-08-16/2025-08-22
2025-10-06,ARRY,7490858.6,TRAIN,2025-10-04/2025-10-10
2025-10-24,ARRY,6353334.95,TRAIN,2025-10-18/2025-10-24
2025-11-06,ARRY,6198996.85,TRAIN,2025-11-01/2025-11-07
2026-04-08,ARRY,4315141.8,VAL,2026-04-04/2026-04-10
2026-05-07,ARRY,5510289.35,VAL,2026-05-02/2026-05-08
2026-05-13,ARRY,5773162.35,VAL,2026-05-09/2026-05-15
2025-07-08,ARTL,1794855.95,TRAIN,2025-07-05/2025-07-11
2025-07-09,ARTL,1821512.15,TRAIN,2025-07-05/2025-07-11
2026-03-20,ARTL,3060156.45,VAL,2026-03-14/2026-03-20
2026-03-27,ARTL,3980067.1,VAL,2026-03-21/2026-03-27
2026-03-31,ARTL,8251997.25,VAL,2026-03-28/2026-04-03
2025-10-17,ARTV,1188316.85,TRAIN,2025-10-11/2025-10-17
2025-10-24,ARTV,6432950.9,TRAIN,2025-10-18/2025-10-24
2026-05-11,ARTV,619146.8,VAL,2026-05-09/2026-05-15
2025-11-18,ARVN,2348900.7,TRAIN,2025-11-15/2025-11-21
2026-01-06,ARVN,888972.0,VAL,2026-01-03/2026-01-09
2026-03-10,ARVN,873245.8,VAL,2026-03-07/2026-03-13
2025-10-06,ARX,1297439.8,TRAIN,2025-10-04/2025-10-10
2026-01-15,ARX,836929.0,VAL,2026-01-10/2026-01-16
2026-05-14,ARX,1133418.2,VAL,2026-05-09/2026-05-15
2025-09-04,ASAN,3856035.1,TRAIN,2025-08-30/2025-09-05
2026-05-01,ASAN,6888670.5,VAL,2026-04-25/2026-05-01
2026-05-29,ASAN,6597770.05,VAL,2026-05-23/2026-05-29
2026-05-11,ASBP,40159077.15,VAL,2026-05-09/2026-05-15
2025-09-02,ASM,4986541.8,TRAIN,2025-08-30/2025-09-05
2025-09-29,ASM,5999366.5,TRAIN,2025-09-27/2025-10-03
2025-10-29,ASM,5982971.55,TRAIN,2025-10-25/2025-10-31
2025-11-10,ASM,5228878.05,TRAIN,2025-11-08/2025-11-14
2025-12-15,ASM,4340422.95,TRAIN,2025-12-13/2025-12-19
2025-12-22,ASM,4896074.75,TRAIN,2025-12-20/2025-12-26
2026-01-12,ASM,5224870.8,VAL,2026-01-10/2026-01-16
2026-01-26,ASM,6473956.25,VAL,2026-01-24/2026-01-30
2026-01-29,ASM,7802948.5,VAL,2026-01-24/2026-01-30
2026-02-03,ASM,8920729.1,VAL,2026-01-31/2026-02-06
2026-03-25,ASM,5886112.7,VAL,2026-03-21/2026-03-27
2026-04-08,ASM,5913055.2,VAL,2026-04-04/2026-04-10
2026-05-06,ASM,4277375.9,VAL,2026-05-02/2026-05-08
2025-07-28,ASMG,654179.15,TRAIN,2025-07-26/2025-08-01
2025-10-16,ASMG,214181.95,TRAIN,2025-10-11/2025-10-17
2025-11-18,ASNS,3918768.45,TRAIN,2025-11-15/2025-11-21
2026-01-02,ASPC,827718.6,VAL,2025-12-27/2026-01-02
2025-10-13,ASPI,6935141.4,TRAIN,2025-10-11/2025-10-17
2025-12-04,ASPI,7028982.2,TRAIN,2025-11-29/2025-12-05
2026-01-05,ASPI,5286848.2,VAL,2026-01-03/2026-01-09
2026-01-09,ASPI,4781260.1,VAL,2026-01-03/2026-01-09
2026-02-03,ASPI,6961955.1,VAL,2026-01-31/2026-02-06
2026-03-23,ASPI,5061306.65,VAL,2026-03-21/2026-03-27
2026-04-08,ASPI,5332144.75,VAL,2026-04-04/2026-04-10
2026-05-26,ASPI,4071628.6,VAL,2026-05-23/2026-05-29
2025-08-07,ASPN,2317133.85,TRAIN,2025-08-02/2025-08-08
2025-10-06,ASPN,1605313.8,TRAIN,2025-10-04/2025-10-10
2025-10-31,ASPN,2028918.75,TRAIN,2025-10-25/2025-10-31
2026-04-08,ASPN,1238818.1,VAL,2026-04-04/2026-04-10
2026-05-07,ASPN,1649149.7,VAL,2026-05-02/2026-05-08
2025-12-26,ASRT,375445.4,TRAIN,2025-12-20/2025-12-26
2025-07-07,ASST,2515814.05,TRAIN,2025-07-05/2025-07-11
2025-07-08,ASST,6900400.1,TRAIN,2025-07-05/2025-07-11
2025-08-04,ASST,7662928.3,TRAIN,2025-08-02/2025-08-08
2025-08-25,ASST,2090393.4,TRAIN,2025-08-23/2025-08-29
2025-08-26,ASST,2907294.4,TRAIN,2025-08-23/2025-08-29
2025-09-05,ASST,3802672.1,TRAIN,2025-08-30/2025-09-05
2025-09-10,ASST,4510114.85,TRAIN,2025-09-06/2025-09-12
2025-09-12,ASST,7087231.85,TRAIN,2025-09-06/2025-09-12
2025-09-19,ASST,10721098.8,TRAIN,2025-09-13/2025-09-19
2026-02-06,ASST,118096748.15,VAL,2026-01-31/2026-02-06
2026-03-04,ASST,29036461.25,VAL,2026-02-28/2026-03-06
2026-03-13,ASST,3575394.55,VAL,2026-03-07/2026-03-13
2026-03-16,ASST,3611477.55,VAL,2026-03-14/2026-03-20
2026-04-08,ASST,3405056.55,VAL,2026-04-04/2026-04-10
2026-04-14,ASST,3465693.75,VAL,2026-04-11/2026-04-17
2026-04-22,ASST,3518001.35,VAL,2026-04-18/2026-04-24
2026-04-01,ASTC,5940794.3,VAL,2026-03-28/2026-04-03
2026-05-28,ASTC,7352020.7,VAL,2026-05-23/2026-05-29
2026-03-02,ASTH,524343.8,VAL,2026-02-28/2026-03-06
2025-12-15,ASTI,369404.15,TRAIN,2025-12-13/2025-12-19
2025-12-19,ASTI,721499.9,TRAIN,2025-12-13/2025-12-19
2025-12-23,ASTI,995005.55,TRAIN,2025-12-20/2025-12-26
2026-01-05,ASTI,3005851.85,VAL,2026-01-03/2026-01-09
2026-01-23,ASTI,5221134.4,VAL,2026-01-17/2026-01-23
2026-02-06,ASTI,4070799.2,VAL,2026-01-31/2026-02-06
2026-04-23,ASTI,1624933.85,VAL,2026-04-18/2026-04-24
2026-04-27,ASTI,1767708.25,VAL,2026-04-25/2026-05-01
2026-05-18,ASTI,1084893.25,VAL,2026-05-16/2026-05-22
2026-05-26,ASTI,1083378.95,VAL,2026-05-23/2026-05-29
2026-05-27,ASTI,1162023.5,VAL,2026-05-23/2026-05-29
2025-09-29,ASTL,1220644.65,TRAIN,2025-09-27/2025-10-03
2025-11-28,ASTL,1918589.7,TRAIN,2025-11-22/2025-11-28
2026-02-13,ASTL,1801538.25,VAL,2026-02-07/2026-02-13
2026-03-06,ASTN,213581.61111111112,VAL,2026-02-28/2026-03-06
2026-03-26,ASTN,536651.15,VAL,2026-03-21/2026-03-27
2026-04-02,ASTN,694028.25,VAL,2026-03-28/2026-04-03
2026-04-20,ASTN,1247197.35,VAL,2026-04-18/2026-04-24
2026-05-12,ASTN,642350.65,VAL,2026-05-09/2026-05-15
2026-05-15,ASTN,695796.85,VAL,2026-05-09/2026-05-15
2026-05-28,ASTN,3263344.5,VAL,2026-05-23/2026-05-29
2026-05-29,ASTN,3836438.2,VAL,2026-05-23/2026-05-29
2025-09-10,ASTX,581223.4,TRAIN,2025-09-06/2025-09-12
2025-09-22,ASTX,723549.45,TRAIN,2025-09-20/2025-09-26
2025-11-21,ASTX,1036224.75,TRAIN,2025-11-15/2025-11-21
2025-11-24,ASTX,1038009.8,TRAIN,2025-11-22/2025-11-28
2026-04-30,ASTX,3548516.8,VAL,2026-04-25/2026-05-01
2026-05-06,ASTX,3779819.95,VAL,2026-05-02/2026-05-08
2026-05-07,ASTX,3976138.8,VAL,2026-05-02/2026-05-08
2026-05-11,ASTX,4463976.4,VAL,2026-05-09/2026-05-15
2026-05-14,ASTX,5505776.4,VAL,2026-05-09/2026-05-15
2025-08-01,ASX,7598933.25,TRAIN,2025-07-26/2025-08-01
2025-09-08,ASX,6892421.8,TRAIN,2025-09-06/2025-09-12
2025-10-16,ASX,6826519.6,TRAIN,2025-10-11/2025-10-17
2025-10-29,ASX,8064959.7,TRAIN,2025-10-25/2025-10-31
2025-10-31,ASX,8909977.75,TRAIN,2025-10-25/2025-10-31
2026-04-08,ASX,6307853.15,VAL,2026-04-04/2026-04-10
2025-07-21,ATAI,6747690.75,TRAIN,2025-07-19/2025-07-25
2025-07-29,ATAI,8660639.5,TRAIN,2025-07-26/2025-08-01
2025-07-31,ATAI,6624171.65,TRAIN,2025-07-26/2025-08-01
2025-10-24,ATAI,6902350.8,TRAIN,2025-10-18/2025-10-24
2026-04-20,ATAI,4800111.65,VAL,2026-04-18/2026-04-24
2026-05-18,ATAI,7192485.8,VAL,2026-05-16/2026-05-22
2025-08-01,ATEC,1474606.0,TRAIN,2025-07-26/2025-08-01
2025-10-31,ATEC,2119324.45,TRAIN,2025-10-25/2025-10-31
2026-04-08,ATEC,2321132.2,VAL,2026-04-04/2026-04-10
2026-05-12,ATEC,4702936.3,VAL,2026-05-09/2026-05-15
2025-08-06,ATEN,858509.8,TRAIN,2025-08-02/2025-08-08
2026-02-24,ATLN,102063.6,VAL,2026-02-21/2026-02-27
2025-08-05,ATLX,419043.65,TRAIN,2025-08-02/2025-08-08
2025-10-06,ATLX,784038.15,TRAIN,2025-10-04/2025-10-10
2025-10-13,ATLX,973041.25,TRAIN,2025-10-11/2025-10-17
2025-10-15,ATLX,1158662.45,TRAIN,2025-10-11/2025-10-17
2025-11-19,ATLX,625675.65,TRAIN,2025-11-15/2025-11-21
2025-11-20,ATLX,640150.35,TRAIN,2025-11-15/2025-11-21
2025-12-22,ATLX,572432.2,TRAIN,2025-12-20/2025-12-26
2026-01-26,ATLX,617470.5,VAL,2026-01-24/2026-01-30
2025-10-21,ATMV,47594.75,TRAIN,2025-10-18/2025-10-24
2025-12-09,ATMV,80533.35,TRAIN,2025-12-06/2025-12-12
2025-07-29,ATNF,6036893.9,TRAIN,2025-07-26/2025-08-01
2025-08-05,ATNF,6916779.85,TRAIN,2025-08-02/2025-08-08
2025-08-12,ATNF,7807852.75,TRAIN,2025-08-09/2025-08-15
2025-08-13,ATNF,19075487.6,TRAIN,2025-08-09/2025-08-15
2026-03-11,ATOM,5575808.9,VAL,2026-03-07/2026-03-13
2026-04-24,ATOM,878874.4,VAL,2026-04-18/2026-04-24
2025-10-08,ATON,725742.05,TRAIN,2025-10-04/2025-10-10
2026-02-02,ATOS,2112700.3,VAL,2026-01-31/2026-02-06
2026-03-11,ATPC,3200468.4,VAL,2026-03-07/2026-03-13
2026-03-12,ATPC,3553496.3,VAL,2026-03-07/2026-03-13
2026-05-28,ATPC,3168627.9,VAL,2026-05-23/2026-05-29
2026-03-09,ATRA,301840.35,VAL,2026-03-07/2026-03-13
2026-05-11,ATRA,4059423.4,VAL,2026-05-09/2026-05-15
2025-07-23,ATYR,4355524.9,TRAIN,2025-07-19/2025-07-25
2025-07-18,AUDC,100401.7,TRAIN,2025-07-12/2025-07-18
2025-09-29,AUID,131349.35,TRAIN,2025-09-27/2025-10-03
2026-03-11,AUNA,557086.7,VAL,2026-03-07/2026-03-13
2025-07-31,AUR,16592467.3,TRAIN,2025-07-26/2025-08-01
2026-04-08,AUR,18283512.5,VAL,2026-04-04/2026-04-10
2026-01-29,AUST,3461716.75,VAL,2026-01-24/2026-01-30
2025-08-11,AUUD,1087526.05,TRAIN,2025-08-09/2025-08-15
2026-04-01,AUUD,218999.8,VAL,2026-03-28/2026-04-03
2025-08-11,AVAH,1178660.0,TRAIN,2025-08-09/2025-08-15
2025-08-19,AVAH,1537786.3,TRAIN,2025-08-16/2025-08-22
2026-05-14,AVAH,1311136.55,VAL,2026-05-09/2026-05-15
2025-08-07,AVDL,999981.2,TRAIN,2025-08-02/2025-08-08
2025-11-14,AVDL,4901831.25,TRAIN,2025-11-08/2025-11-14
2026-05-12,AVEX,3092429.875,VAL,2026-05-09/2026-05-15
2025-12-18,AVGG,291807.2,TRAIN,2025-12-13/2025-12-19
2026-03-05,AVGG,205481.8,VAL,2026-02-28/2026-03-06
2026-02-27,AVPT,2269038.05,VAL,2026-02-21/2026-02-27
2026-01-21,AVR,489380.0,VAL,2026-01-17/2026-01-23
2026-04-08,AVR,1152099.35,VAL,2026-04-04/2026-04-10
2025-12-12,AVS,1234127.55,TRAIN,2025-12-06/2025-12-12
2025-08-11,AVTR,15689270.3,TRAIN,2025-08-09/2025-08-15
2025-08-25,AVTR,14265479.95,TRAIN,2025-08-23/2025-08-29
2026-04-29,AVTR,8427325.9,VAL,2026-04-25/2026-05-01
2025-07-21,AVTX,135465.6,TRAIN,2025-07-19/2025-07-25
2025-08-15,AVTX,349329.75,TRAIN,2025-08-09/2025-08-15
2025-10-23,AVTX,523025.65,TRAIN,2025-10-18/2025-10-24
2026-02-02,AVTX,346641.5,VAL,2026-01-31/2026-02-06
2026-03-25,AVTX,781701.4,VAL,2026-03-21/2026-03-27
2026-05-06,AVTX,933582.75,VAL,2026-05-02/2026-05-08
2025-11-25,AVXL,3808239.7,TRAIN,2025-11-22/2025-11-28
2026-03-03,AVXX,660603.15,VAL,2026-02-28/2026-03-06
2026-03-05,AVXX,888225.35,VAL,2026-02-28/2026-03-06
2026-03-16,AVXX,1406181.2,VAL,2026-03-14/2026-03-20
2026-03-23,AVXX,1486754.45,VAL,2026-03-21/2026-03-27
2026-04-22,AVXX,135487.55,VAL,2026-04-18/2026-04-24
2026-02-09,AWP,390993.1,VAL,2026-02-07/2026-02-13
2025-08-05,AXGN,1490868.2,TRAIN,2025-08-02/2025-08-08
2026-04-08,AXIA,2768793.45,VAL,2026-04-04/2026-04-10
2025-07-14,AXL,3484640.75,TRAIN,2025-07-12/2025-07-18
2026-04-08,AXTA,2762260.35,VAL,2026-04-04/2026-04-10
2026-05-06,AXTA,2189154.2,VAL,2026-05-02/2026-05-08
2025-09-22,AXTI,983885.55,TRAIN,2025-09-20/2025-09-26
2025-10-13,AXTI,1993447.8,TRAIN,2025-10-11/2025-10-17
2025-10-20,AXTI,2045006.8,TRAIN,2025-10-18/2025-10-24
2025-10-24,AXTI,1947161.2,TRAIN,2025-10-18/2025-10-24
2025-10-31,AXTI,2446460.75,TRAIN,2025-10-25/2025-10-31
2025-11-03,AXTI,2778256.15,TRAIN,2025-11-01/2025-11-07
2025-11-20,AXTI,4162252.9,TRAIN,2025-11-15/2025-11-21
2025-12-17,AXTI,3583105.3,TRAIN,2025-12-13/2025-12-19
2025-12-18,AXTI,3655106.7,TRAIN,2025-12-13/2025-12-19
2025-12-30,AXTI,3997276.45,TRAIN,2025-12-27/2026-01-02
2026-01-02,AXTI,4302496.0,VAL,2025-12-27/2026-01-02
2026-02-04,AXTI,7904124.25,VAL,2026-01-31/2026-02-06
2026-02-11,AXTI,6809102.75,VAL,2026-02-07/2026-02-13
2026-02-20,AXTI,6424145.7,VAL,2026-02-14/2026-02-20
2025-12-22,AZI,17832511.35,TRAIN,2025-12-20/2025-12-26
2026-01-07,AZI,16483223.9,VAL,2026-01-03/2026-01-09
2026-01-14,AZI,12749400.85,VAL,2026-01-10/2026-01-16
2026-03-23,AZI,28787004.35,VAL,2026-03-21/2026-03-27
2026-03-31,AZTA,1049893.4,VAL,2026-03-28/2026-04-03
2026-04-08,AZTA,1044619.25,VAL,2026-04-04/2026-04-10
2025-10-13,BABO,215969.25,TRAIN,2025-10-11/2025-10-17
2025-07-15,BABX,682843.55,TRAIN,2025-07-12/2025-07-18
2025-07-18,BABX,911062.2,TRAIN,2025-07-12/2025-07-18
2026-04-08,BABX,667807.4,VAL,2026-04-04/2026-04-10
2026-04-16,BABX,635951.75,VAL,2026-04-11/2026-04-17
2026-05-04,BAFN,58034.6,VAL,2026-05-02/2026-05-08
2025-09-18,BAIG,162199.11111111112,TRAIN,2025-09-13/2025-09-19
2025-09-23,BAIG,252432.55,TRAIN,2025-09-20/2025-09-26
2025-10-13,BAIG,863448.5,TRAIN,2025-10-11/2025-10-17
2025-10-20,BAIG,1041122.65,TRAIN,2025-10-18/2025-10-24
2025-11-11,BAIG,641518.35,TRAIN,2025-11-08/2025-11-14
