day,symbol,range_high,range_low,open_p,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_close_position,prev_close,gap_pct,prev_day_range_pct,prev_day_close_position,price_vs_20d_high_pct,return_volatility_20d,adv20,trig_m,ssr,limit,filled,nofill,entry,exit,reason,entry_m,exit_m,R,cellC_new
2025-11-20,PLTZ,6.99,6.845,6.99,2.074391988555085,595966.0,1.2474554602204413,0.3103448275862054,7.6,-8.026315789473678,8.223684210526317,0.5919999999999987,-11.012094207511142,8.19864579951965,25208598.8,575,1,6.824465,1,,6.82,6.99,stop,576.0,583.0,0.16999999999999993,1
2025-11-20,TECS,17.91,17.67,17.82,1.346801346801338,417668.0,0.8831995490609441,0.6041666666666689,19.11,-6.750392464678175,6.331763474620604,0.5537190082644625,-10.85542771385692,4.300458029669884,4715218.5,600,0,17.61699,1,,17.6124,17.91,stop,601.0,608.0,0.2975999999999992,1
2025-11-20,TSDD,10.38,10.08,10.37,2.892960462873681,511794.0,1.2233100519996718,0.1666666666666686,10.95,-5.296803652968038,6.575342465753431,0.5833333333333327,-14.509480626545768,6.65268016844462,15073259.15,579,0,10.04976,1,,10.04,10.38,stop,580.0,700.0,0.34000000000000163,1
2025-11-20,TSLQ,25.02,24.3,25.005,2.87942411517696,974937.0,1.2335843222314795,0.1666666666666683,26.38,-5.212282031842305,6.596664139499627,0.5747615216641757,-14.425051334702257,6.609318076257545,20163600.7,575,0,24.2271,1,,24.38,24.06,lock,576.0,664.0,0.6400000000000006,0
2025-11-20,TSLZ,14.7526,14.33,14.74,2.86702849389416,270687.0,1.1590022985869062,0.2602934216753422,15.57,-5.330764290301863,6.647398843930636,0.5845410628019327,-14.582415799355598,422.6581034379204,27743415.0,579,0,14.28701,1,,14.27,14.7526,stop,580.0,700.0,0.4825999999999997,1
2025-11-20,UVIX,9.94,9.78,9.865,1.6218955904713648,1212648.0,0.8829065086730989,0.5312500000000049,11.31,-12.7763041556145,11.925729442970828,0.3929418742586009,-21.01681345076061,6.315064935151961,30814150.35,588,1,9.75066,1,,9.765,9.94,stop,589.0,607.0,0.1749999999999989,0
2025-11-21,BITX,28.25,27.44,27.5,2.945454545454541,782258.0,1.1469739948216378,0.9754320987654324,29.36,-6.335149863760216,13.64032697547684,0.0811026767878545,-50.28922631959508,5.780546148229591,11482367.75,634,0,27.35768,1,,27.29,28.25,stop,635.0,718.0,0.9600000000000009,1
2025-11-21,CTNM,11.7,10.93,10.97,7.0191431175934325,109389.0,4.215558267830196,0.1558441558441572,12.22,-10.229132569558102,7.479541734860895,0.2010940919037212,-16.1635460450898,3.4680197480566104,134892.05,576,0,10.89721,1,,11.2605,11.04075,lock,577.0,835.0,0.4394999999999989,0
2025-11-21,MSTX,5.7,5.33,5.34,6.928838951310863,2230138.0,3.494119623537069,0.7932432432432427,5.64,-5.31914893617021,25.975177304964536,0.2662116040955629,-69.3631669535284,8.783714784136405,16278870.4,617,0,5.31401,1,,5.34,5.2201,eod,618.0,945.0,0.3600000000000003,0
2025-11-21,UVIX,12.4,12.125,12.27,2.241238793806034,624260.0,1.5597310288063615,0.229818181818182,12.94,-5.17774343122102,26.35239567233385,0.9442815249266858,-6.549885757806559,6.876060675845143,32686862.7,577,0,12.088625,1,,12.12,12.4,stop,578.0,583.0,0.2800000000000011,0
2025-11-21,XXRP,12.54,12.12,12.12,3.465346534653465,56605.0,1.0451391959174714,0.9523809523809534,13.3,-8.87218045112783,16.691729323308273,0.2027027027027031,-54.37605872388481,12.249916005098555,1838967.75,635,0,12.08364,1,,12.085,12.54,stop,636.0,716.0,0.4549999999999983,0
2025-11-24,TSDD,11.08,10.57,11.03,4.623753399818675,380677.0,1.5282216729323823,0.0390196078431368,11.67,-5.484147386461016,9.254498714652955,0.6111111111111112,-9.068425391591107,6.162042347385383,14309503.35,575,0,10.53829,1,,10.52,10.069,eod,576.0,945.0,0.5600000000000005,1
2025-11-24,TSLQ,26.7,25.4699,26.56,4.63140060240964,818817.0,1.5620561763555882,0.036663685879198,28.1,-5.480427046263355,9.359430604982204,0.6007604562737652,-9.103353867214238,6.12351428658502,20413367.1,575,0,25.3934903,1,,25.345,24.2499,eod,576.0,945.0,1.3550000000000004,1
2025-11-24,TSLZ,15.7296,15.025,15.71,4.485041374920427,272689.0,1.4737148573223489,0.0353391995458399,16.59,-5.304400241109096,9.493670886075956,0.606349206349206,-8.961312904197854,422.54748029862,16638751.9,575,0,14.979925,1,,14.945,14.3,eod,576.0,945.0,0.7845999999999993,1
2025-11-25,AMDL,14.29,13.4401,14.04,6.053418803418803,1195387.0,1.579373089070916,0.1175432403812211,16.08,-12.6865671641791,9.701492537313449,0.8269230769230752,-45.707656612529,8.359856189777942,14911161.7,585,1,13.3997797,1,,13.345,14.29,stop,586.0,926.0,0.9449999999999985,1
2025-11-25,BMNU,6.85,6.55,6.81,4.405286343612333,843129.0,2.186342325374364,0.8000000000000012,7.36,-7.472826086956531,28.096467391304348,0.9139223366700516,-74.43693693693693,15.976916629252637,16565356.15,582,1,6.530349999999999,0,gap_through,,,,,,,0
2025-11-25,CONL,18.5,18.01,18.06,2.713178294573635,308759.0,1.1778183620781235,0.7448979591836726,19.42,-7.003089598352228,10.890834191555108,0.8699763593380623,-57.73461268429675,8.985333277361653,6706236.5,580,0,17.95597,1,,17.87,18.5,stop,581.0,926.0,0.629999999999999,1
2025-11-25,CRWU,5.86,5.43,5.86,7.337883959044378,82183.0,2.3133668251912245,0.162790697674419,6.33,-7.4249605055292225,8.13428120063191,0.8640512720916677,-77.20731232983276,9.93710990268232,774823.15,576,1,5.41371,1,,5.455,5.88,stop,577.0,677.0,0.4050000000000002,0
2025-11-25,IREX,18.101,16.75,17.77,7.602701181767019,67351.0,2.6274876963346587,0.1702442635085126,18.86,-5.7794273594909855,21.786850477200424,0.9199318568994888,-65.66787289578063,15.208457243239376,796628.6,575,1,16.69975,1,,16.82,18.101,stop,576.0,755.0,1.2809999999999988,0
2025-11-25,MRAL,7.25,7.01,7.01,3.4236804564907306,61732.0,1.829052833907604,0.1666666666666666,7.51,-6.657789613848203,18.36218375499335,0.964467005076142,-73.5969868173258,10.150480996512975,1086033.75,575,0,6.98897,1,,7.07,7.04,lock,576.0,594.0,0.1799999999999997,0
2025-11-25,MSTX,5.475,5.2827,5.37,3.581005586592169,627368.0,1.2819349835928728,0.9739989599583988,5.7,-5.789473684210527,14.536842105263151,0.9517258025585325,-68.6516716189631,9.157994347629126,19669295.4,585,0,5.2668519,1,,5.31,5.475,stop,586.0,746.0,0.165,0
2025-11-25,NBIL,11.15,10.645,11.05,4.570135746606342,41692.0,1.7603329369636491,0.2079207920792084,11.68,-5.393835616438348,15.154109589041092,0.870056497175141,-59.360058845163664,12.059664468705328,1396370.55,581,0,10.613065,1,,10.66,11.15,stop,582.0,732.0,0.4900000000000002,0
2025-11-25,NVDX,16.0,15.585,15.965,2.5994362668336937,853861.0,1.0609173019782605,0.4819277108433727,17.45,-8.510028653295127,7.392550143266471,0.8914728682170537,-33.755186721991706,5.427584500480704,15301042.35,580,1,15.538245000000002,1,,15.51,16.0,stop,581.0,695.0,0.4900000000000002,1
2025-11-25,ORCX,17.95,16.9,17.94,5.852842809364552,423731.0,1.9506967016958845,0.1428571428571448,19.08,-5.974842767295582,9.014675052410896,0.6627906976744173,-55.1612096975756,5.636423995606185,2134672.65,577,1,16.8493,0,gap_through,,,,,,,0
2025-11-26,BMNZ,27.84,26.775,26.82,3.970917225950787,29864.0,1.2098531439241298,0.9061032863849752,29.23,-8.24495381457407,13.376667807047554,0.7928388746803072,-44.11335694936445,18.9727283193262,1165817.2222222222,581,0,26.694675,1,,26.67,27.84,stop,582.0,596.0,1.1699999999999982,1
2025-11-26,PD,13.02,12.455,12.955,4.361250482439209,519340.0,2.3909363083137247,0.68141592920354,15.18,-14.65744400527009,2.8326745718050046,0.5813953488372097,-20.61887254901961,2.114877118281751,1727243.9,578,1,12.417635,1,,12.5584,11.705,eod,579.0,945.0,0.4615999999999989,0
2025-11-28,BMNZ,21.6,20.55,21.0,5.000000000000003,142404.0,2.1703478473062843,0.238,23.84,-11.912751677852349,26.21644295302013,0.2143999999999999,-56.24088351739947,19.30223720852922,1367608.6,594,1,20.48835,1,,20.49,21.6,stop,595.0,728.0,1.110000000000003,0
2025-11-28,IMPP,5.43,5.012,5.42,7.71217712177122,258010.0,3.9360036229374016,0.1746411483253597,6.0,-9.666666666666668,7.8333333333333295,0.2765957446808509,-17.503805175038057,4.821336233966492,626381.7,581,1,4.996963999999999,1,,4.9998,4.63,eod,582.0,895.0,0.4302000000000001,0
2025-11-28,MSTZ,12.9572,12.585,12.71,2.9284028324154163,490821.0,1.5227533753069562,0.1746372917786126,13.85,-8.231046931407935,13.1768953068592,0.4410958904109589,-19.090966961614352,9.026837685076076,24730993.9,611,0,12.547245,1,,12.64,12.4814,lock,612.0,643.0,0.3171999999999997,0
2025-12-01,BMNU,7.04,6.39,6.84,9.502923976608193,2161869.0,3.3364497669858024,0.4769230769230774,8.185,-16.432498472816135,18.324984728161272,0.3632908860590707,-65.7314629258517,16.485830675271746,20365932.55,625,1,6.37083,1,,6.35,6.63,eod,626.0,945.0,0.6900000000000004,1
2025-12-01,BRR,8.22,7.82,8.15,4.907975460122704,80591.0,1.6931579301399289,0.227499999999998,10.15,-19.704433497536943,4.433497536945805,0.9777777777777782,-20.25440313111546,0.1161728146699053,830262.7,580,1,7.79654,0,gap_through,,,,,,,0
2025-12-01,BSOL,16.6464,16.508,16.64,0.8317307692307737,342536.0,0.344366525117777,0.6647398843930766,17.99,-7.504168982768193,5.113952195664248,0.0326086956521713,-33.14584170349538,5.890664468274282,1983994.8,616,0,16.458475999999997,1,,16.54,16.4868,lock,617.0,652.0,0.1064000000000007,0
2025-12-01,CONL,20.26,19.61,19.96,3.256513026052115,409648.0,1.0466566194876783,0.2307692307692332,21.97,-9.14883932635411,7.419208010923983,0.3251533742331275,-50.78895463510848,8.974030232896707,6771880.3,627,1,19.55117,1,,19.54,19.8737,eod,628.0,945.0,0.7200000000000024,1
2025-12-01,CRWU,5.85,5.59,5.85,4.444444444444441,36798.0,1.394559887611556,0.6153846153846164,6.2,-5.645161290322589,9.485483870967752,0.3028396531202182,-75.90609555189457,9.606010670512305,832147.55,584,0,5.57323,1,,5.68,5.85,stop,585.0,588.0,0.1699999999999999,0
2025-12-01,DFDV,7.108,6.78,6.99,4.692417739628032,106994.0,2.285878441219426,0.472560975609755,7.6,-8.026315789473678,4.849999999999998,0.6511123168746594,-39.50147135191276,6.3255551560088925,1627134.2,603,1,6.75966,0,gap_through,,,,,,,0
2025-12-01,ETH,26.61,26.45,26.59,0.6017299736743141,117194.0,0.2935570305878808,0.6250000000000083,28.63,-7.1253929444638455,2.8990569332867686,0.2771084337349396,-27.65610121071964,5.119178047572227,7450302.1,615,0,26.37065,1,,26.26,26.085,lock,616.0,906.0,0.34999999999999787,1
2025-12-01,ETHA,21.34,21.2,21.33,0.6563525550867351,942372.0,0.3300899230704568,0.7121428571428694,22.95,-7.058823529411769,2.9193899782135,0.25373134328358,-27.76837114798511,5.066852589275246,54631913.65,615,0,21.1364,1,,21.045,20.85,eod,616.0,945.0,0.29499999999999815,1
2025-12-01,ETHE,23.165,23.03,23.155,0.5830274238825222,192571.0,0.3030999864221453,0.5925925925925887,24.94,-7.157177225340818,2.919005613472325,0.2884615384615404,-27.7985656376676,5.110097939335023,8045635.9,615,0,22.96091,1,,22.855,22.63,eod,616.0,945.0,0.3099999999999987,1
2025-12-01,MRAL,7.2675,6.92,7.22,4.81301939058172,67498.0,1.8363462236424928,1.0,8.24,-12.378640776699037,6.794902912621367,0.589390962671905,-67.75346136668155,10.496804285079383,1137648.3,623,1,6.89924,0,gap_through,,,,,,,0
2025-12-01,NXTT,8.3733,7.8,7.99,7.175219023779731,21374.0,2.251455409696276,0.0610500610500612,8.48,-5.778301886792455,58.56485849056604,0.2657914342669593,-59.130434782608695,9.05591743042696,116713.0,575,1,7.7766,0,gap_through,,,,,,,0
2025-12-01,RIOX,18.04,17.28,17.28,4.398148148148136,23526.0,1.7260317316993603,1.0,19.68,-12.195121951219503,12.16869918699187,0.544930683146818,-56.3856638061585,10.466297922714771,601341.7,625,1,17.228160000000003,0,gap_through,,,,,,,0
2025-12-01,SOLT,6.9771,6.85,6.95,1.8287769784172725,376595.0,0.8013263837686111,0.7081038552321042,8.21,-15.34713763702802,10.81973203410476,0.0225149161319389,-60.51136363636365,11.736029702471528,11796691.7,615,1,6.82945,1,,6.82,6.72,eod,616.0,945.0,0.1570999999999998,1
2025-12-01,SOLZ,13.04,12.94,13.03,0.7674597083653081,214861.0,0.3385093827773373,0.7000000000000053,14.1,-7.588652482269506,5.319148936170213,0.0399999999999991,-34.29147755925365,5.926987232808992,1417274.25,614,0,12.90118,1,,12.92,12.864,lock,615.0,650.0,0.1199999999999992,0
2025-12-01,TMC,6.62,6.4213,6.61,3.006051437216347,949704.0,1.709546214917429,0.3834927025666826,6.96,-5.028735632183904,11.370689655172418,0.8610058124842048,-8.321775312066569,6.8346251213166935,8134907.55,584,0,6.402036099999999,1,,6.395,6.62,stop,585.0,760.0,0.22500000000000053,1
2025-12-01,XRPT,6.3939,6.305,6.331,1.4042015479387242,70774.0,0.4883244095589671,0.8436445444319419,7.36,-13.980978260869565,10.054347826086946,0.1081081081081083,-44.02298850574712,12.899886141742153,2341752.95,612,1,6.286085,1,,6.3255,6.215,eod,613.0,945.0,0.0684000000000004,0
2025-12-01,XXRP,13.184,12.99,13.11,1.4797864225781774,86197.0,0.5818501762645675,0.8567010309278387,15.11,-13.236267372600926,10.513567174056911,0.0251794032481424,-43.78216123499143,13.08978127004197,1888587.5,615,1,12.95103,1,,12.93,12.803,lock,616.0,650.0,0.25399999999999956,1
2025-12-02,AHMA,13.6799,12.37,12.5,10.479200000000006,85498.0,3.8548921210424263,0.8702954424001832,14.34,-12.831241283124127,54.74198047419805,0.6178343949044586,-27.912341407151096,45.22141104990476,2441674.4,588,1,12.33289,0,gap_through,,,,,,,0
2025-12-02,BMNZ,24.1,23.17,23.89,3.8928421933863526,100753.0,1.644447058854282,0.4193548387096743,27.25,-12.330275229357795,9.798165137614683,0.9363295880149808,-50.218795582413,19.127375473987243,1837309.3333333333,575,1,23.10049,1,,23.2,24.1,stop,576.0,581.0,0.9000000000000021,0
2025-12-02,CNCK,6.2,6.01,6.13,3.099510603588913,130483.0,1.7012281090513084,0.473684210526314,7.88,-22.20812182741117,77.03045685279189,0.7644151565074134,-34.15682062298604,32.21284949420902,1394605.85,576,1,5.991969999999999,0,gap_through,,,,,,,0
2025-12-02,FLYE,13.6,12.66,13.27,7.083647324792762,53171.0,3.5647981838928664,0.3829787234042549,15.79,-15.95946801773274,109.6896770107663,0.6530023094688221,-39.12844036697248,299.4359588657576,1143175.1,576,1,12.62202,0,gap_through,,,,,,,0
2025-12-02,MSTZ,13.57,12.97,13.43,4.467609828741621,520379.0,2.246888840342262,0.0,14.515,-7.475025835342755,17.568722011712023,0.0411748558880045,-20.81414614300624,8.347992623633017,24204359.35,575,1,12.93109,0,gap_through,,,,,,,0
2025-12-02,VSTS,6.44,6.0,6.16,7.1428571428571495,158984.0,2.5034428608540145,0.3295454545454533,6.72,-8.333333333333327,5.803571428571437,0.9743589743589728,-8.469539375928681,3.1146148445230253,2341620.8,586,1,5.982,0,gap_through,,,,,,,0
2025-12-03,BMNZ,21.39,19.97,19.97,7.110665998998507,208206.0,2.858476589241406,0.5492957746478875,21.7,-7.972350230414749,19.677419354838708,0.3981264637002341,-58.38716399249844,19.437982190668947,2117301.3846153845,577,0,19.91009,0,gap_through,,,,,,,0
2025-12-03,FOXX,5.59,5.06,5.32,9.962406015037596,25751.0,5.81215204423435,0.7126415094339634,6.01,-11.480865224625616,48.58569051580699,0.6438356164383562,-24.53900709219857,21.69715109787639,2932664.05,606,1,5.04482,0,gap_through,,,,,,,0
2025-12-04,CAPR,30.6,27.03,28.25,12.63716814159292,530018.0,4.63048972148149,0.0224089635854336,29.96,-5.707610146862486,62.98397863818423,0.4483306836248014,-30.02229378251176,83.19241721066216,5067192.5,575,0,26.94891,1,,27.425,25.8399,eod,576.0,945.0,3.1750000000000007,0
2025-12-04,XRPT,6.98,6.91,6.98,1.002865329512898,98726.0,0.4735341085241767,0.0714285714285696,7.37,-5.291723202170958,4.20624151967435,0.9354838709677432,-36.19744058500913,12.09480457819348,2313935.85,591,0,6.88927,1,,6.8743,6.98,stop,592.0,621.0,0.10570000000000057,1
2025-12-05,ADPT,16.25,15.61,16.24,3.940886699507393,382017.0,1.9007053786692805,0.7109375000000022,17.46,-6.98739977090494,6.471935853379146,0.8938053097345154,-21.772639691714847,5.568318266021315,2635187.3,618,1,15.56317,1,,15.555,14.85,eod,619.0,945.0,0.6950000000000003,1
2025-12-05,BAIG,16.41,15.36,15.49,6.778566817301488,15575.0,2.0715899799840973,0.2371428571428575,16.42,-5.6638246041413,27.64920828258221,0.8876651982378859,-22.23895582329318,16.26646108321618,794365.2,575,0,15.31392,1,,15.47,15.62,eod,576.0,945.0,0.9399999999999996,0
2025-12-05,IMTX,10.96,10.33,10.96,5.748175182481758,75133.0,2.446766943352458,0.0714285714285712,11.87,-7.66638584667227,20.471777590564447,0.7777777777777773,-11.684125705076545,6.134733305379765,606926.45,575,1,10.29901,1,,10.34,10.355,eod,576.0,945.0,0.620000000000001,0
2025-12-05,KOLD,20.81,20.6214,20.77,0.9080404429465452,610213.0,0.4344989398252982,0.0986214209968162,22.79,-8.863536638876699,8.907415533128571,0.088669950738916,-33.23690131790421,4.695930739539979,7348642.45,577,1,20.559535800000003,1,,20.51,20.360000000000003,lock,578.0,822.0,0.29999999999999716,1
2025-12-05,SOLT,7.92,7.8504,7.865,0.8849332485696163,144720.0,0.4586116566434594,0.3045977011494286,8.45,-6.923076923076913,9.17159763313608,0.3999999999999991,-40.32625189681335,11.761125751423188,10796812.75,577,0,7.8268488,1,,7.8676,7.8414,lock,578.0,600.0,0.0523999999999995,0
2025-12-05,TARA,5.43,5.18,5.36,4.664179104477611,679715.0,1.4968569526721436,0.4776000000000024,6.87,-21.97962154294032,5.82241630276564,0.5500000000000002,-31.45780051150895,7.632951619779471,773777.35,578,1,5.16446,1,,5.205,5.43,stop,579.0,599.0,0.2249999999999996,0
2025-12-08,CRWU,8.26,7.75,7.99,6.382978723404252,66586.0,2.411225071625008,0.5490196078431362,8.88,-10.022522522522529,9.117117117117113,0.8641304347826093,-47.15608465608465,10.93831332866719,999162.75,611,1,7.72675,1,,7.8,8.26,stop,612.0,793.0,0.4599999999999999,0
2025-12-08,FLNC,23.67,22.5,22.58,5.181576616474764,495809.0,1.7714994738576344,0.9059829059829037,23.96,-5.759599332220377,9.51585976627712,0.6359649122807021,-8.914885034288023,7.463056480791838,7621016.85,630,0,22.4325,1,,22.32,22.7399,eod,631.0,945.0,1.3500000000000014,1
2025-12-08,GURE,6.88,6.0,6.88,12.790697674418604,20362.0,3.544576859820721,0.2272727272727275,8.19,-15.995115995115992,58.24175824175825,0.2368972746331236,-41.84277261200338,27.077336713987123,455547.25,576,1,5.982,1,,5.9615,5.42,eod,577.0,900.0,0.9184999999999999,1
2025-12-08,PLRZ,11.9014,10.7,11.5,10.446956521739144,48505.0,4.547107232743685,0.4411519893457637,13.1,-12.213740458015266,28.244274809160306,0.7486486486486487,-36.81318681318681,119.0702218082642,9523196.0,576,1,10.6679,1,,10.675,11.58,eod,577.0,900.0,1.2264,0
2025-12-08,QBTZ,11.89,11.37,11.78,4.414261460101879,135844.0,2.17024206349839,0.8461538461538464,12.57,-6.284805091487676,16.268894192521877,0.7139364303178488,-63.50681536555143,14.438291028418371,2831155.2,588,1,11.33589,1,,11.3582,11.89,stop,589.0,606.0,0.5318000000000005,0
2025-12-09,CETX,6.5,5.8403,6.07,10.86820428336079,376580.0,3.406916231121877,1.0,7.05,-13.90070921985815,68.93617021276594,0.4547325102880659,-37.42268041237113,31.053515296111208,6984882.35,583,1,5.8227791,0,gap_through,,,,,,,0
2025-12-09,CMCT,5.86,5.66,5.72,3.4965034965035,63256.0,2.16421979263434,0.140500000000001,6.68,-14.37125748502994,65.56736526946109,0.6096029589716658,-60.3053435114504,33.22599986985614,4727505.75,587,1,5.64302,0,gap_through,,,,,,,0
2025-12-09,RGTX,20.84,20.0,20.71,4.056011588604537,65978.0,1.828375952280196,0.2261904761904777,86.55,-76.07163489312538,17.108838821490465,0.5245919352769169,-86.21171770972038,14.465194858250838,905316.85,576,1,19.94,0,gap_through,,,,,,,0
2025-12-09,SMU,24.45,23.44,24.0,4.208333333333325,40387.0,1.8198051054725128,0.3663366336633645,25.54,-6.029757243539543,19.20086139389193,0.3556149187381471,-19.638372677046707,101.23861201506344,5606622.1,580,0,23.36968,1,,23.3,24.45,stop,581.0,630.0,1.1499999999999986,1
2025-12-09,TGL,18.15,15.7,17.75,13.802816901408448,64093.0,5.252479704726188,0.122448979591837,19.78,-10.262891809909004,215.5712841253792,0.1036585365853658,-69.39655172413794,1660.102136280476,2877994.45,596,1,15.6529,0,gap_through,,,,,,,0
2025-12-09,TWG,7.0,6.55,6.75,6.66666666666667,159044.0,3.876196679238252,0.8666666666666676,22.01,-69.33212176283507,80.5997273966379,0.7547914317925593,-74.39301972685888,59.36609413314908,1612863.25,601,1,6.530349999999999,1,,6.5001,6.3823,eod,602.0,900.0,0.49990000000000023,1
2025-12-09,WKHS,7.14,6.7,7.12,6.17977528089887,81582.0,1.542724665252906,0.3636363636363643,7.59,-6.192358366271407,68.51119894598156,0.1903846153846153,-39.66101694915255,194.8713483854225,4217342.8,579,1,6.6799,0,gap_through,,,,,,,0
2025-12-09,XXI,10.99,10.74,10.74,2.3277467411545625,42820.0,0.4774566830439608,1.0,14.27,-24.737210932025224,18.99018920812895,0.184508653455847,-39.28773318258904,8.661546108516834,533348.75,575,1,10.70778,1,,10.82,10.99,stop,576.0,580.0,0.1699999999999999,0
2025-12-10,LAKE,10.21,9.55,10.21,6.464250734573948,295291.0,2.808979530952892,0.007575757575756,15.01,-31.97868087941372,1.93204530313124,0.6896551724137927,-39.62152572442341,3.093572659411319,124044.3,575,1,9.52135,0,gap_through,,,,,,,0
2025-12-10,OCG,8.04,7.1,7.15,13.146853146853138,148487.0,4.918136378549154,0.0,10.27,-30.379746835443036,97.76046738072054,0.7280876494023905,-44.99999999999999,65.46428622552092,2690867.4,575,1,7.0787,1,,7.47,8.04,stop,576.0,584.0,0.5699999999999994,0
2025-12-10,QCLS,6.3626,6.14,6.14,3.625407166123777,61920.0,1.5976911985441835,0.7187780772686443,6.56,-6.402439024390243,36.280487804878064,0.4369747899159663,-24.84608134738492,14.565668812351484,9907160.05,578,0,6.12158,1,,6.115,6.3626,stop,579.0,585.0,0.24759999999999938,1
2025-12-10,SMU,23.325,21.45,23.24,8.067986230636834,164031.0,2.48824219022581,0.1439999999999997,24.78,-6.214689265536734,12.527441485068596,0.510646522565474,-22.18315754227357,101.10866105973548,5273330.65,595,1,21.38565,1,,21.3,23.325,stop,596.0,847.0,2.0249999999999986,1
2025-12-10,TGL,11.8,10.69,10.99,10.100090991810749,72431.0,5.319118532532992,0.8423423423423418,15.72,-30.08905852417303,71.24618320610686,0.0374914061732694,-81.05172413793103,1660.3023602328883,3039778.2,593,1,10.65793,1,,10.9,9.0,eod,594.0,945.0,0.9000000000000004,0
2025-12-10,XCUR,6.42,6.06,6.34,5.678233438485809,80367.0,2.7550577935936063,0.1411111111111127,7.29,-13.031550068587109,35.25240054869685,0.1478656757072259,-33.12165740144939,14.65809974755011,1939342.8,576,1,6.04182,1,,6.04,5.38,eod,577.0,900.0,0.3799999999999999,1
2025-12-11,BBGI,9.25,8.51,8.9,8.314606741573035,130337.0,3.926885552942626,0.6681081081081087,16.69,-46.674655482324745,124.02636309167168,0.5323671497584541,-66.24952597648843,69.95429415128773,2303710.2,584,1,8.48447,1,,8.7,9.25,stop,585.0,608.0,0.5500000000000007,0
2025-12-11,BMNG,6.9,6.589,6.87,4.52692867540029,140024.0,1.5514665913977237,0.774919614147909,7.5,-8.399999999999999,17.325333333333326,0.5116977066338314,-26.366559485530544,17.71082490182298,2272593.1,595,1,6.5692330000000005,1,,6.64,6.9,stop,596.0,605.0,0.2600000000000007,0
2025-12-11,CCUP,5.29,5.1,5.26,3.6121673003802353,45652.0,1.27657003234932,0.2705263157894737,5.63,-6.571936056838368,10.124333925399634,0.754385964912281,-26.227208976157083,10.619826199287118,1666180.15,595,0,5.0847,1,,5.12,5.29,stop,596.0,612.0,0.1699999999999999,0
2025-12-11,CONL,20.91,20.4,20.82,2.449567723342947,350180.0,1.2133608701807612,0.6274509803921555,22.11,-5.834464043419263,6.241519674355507,0.514492753623188,-29.566982408660348,7.651051772659162,6350326.35,594,0,20.3388,1,,20.34,20.91,stop,595.0,612.0,0.5700000000000003,0
2025-12-11,MRAL,7.84,7.525,7.84,4.017857142857137,72341.0,1.2561190604752308,0.3698412698412684,8.29,-5.428226779252103,9.647768395657412,0.2748187046761684,-44.357700496806245,10.602493368199193,1185395.15,591,0,7.502425000000001,1,,7.575,7.85,stop,592.0,731.0,0.2649999999999997,0
2025-12-11,MSTU,12.25,11.8,12.1,3.7190082644628046,613040.0,1.473086987393509,0.2777777777777782,12.8,-5.468750000000008,9.745312499999992,0.2565335898669236,-17.910447761194035,219.39847273739903,106164104.25,590,0,11.764600000000002,1,,11.6982,12.25,stop,591.0,876.0,0.5518000000000001,1
2025-12-11,MSTX,5.635,5.43,5.59,3.667262969588552,1464247.0,1.5093745046755151,0.3170731707317091,5.89,-5.093378607809845,9.82682512733447,0.2570836212854173,-45.41015625,8.766638873239042,37705311.2,590,0,5.41371,1,,5.3842,5.635,stop,591.0,875.0,0.2507999999999999,1
2025-12-11,SMU,21.39,20.29,21.28,5.1691729323308335,84332.0,1.80702795143153,0.0,22.58,-5.757307351638606,13.62223206377324,0.4291426899444058,-28.74602377364808,101.14979375738176,5073223.8,586,1,20.22913,1,,20.24,21.39,stop,587.0,624.0,1.150000000000002,0
2025-12-11,TE,5.37,4.92,5.29,8.50661625708885,2622108.0,2.9760450058245844,0.1444444444444452,6.15,-13.983739837398378,9.43089430894309,0.0,-24.856887171692783,8.500508314071435,12883307.4,584,1,4.90524,1,,4.9184,5.37,stop,585.0,691.0,0.4516,0
2025-12-12,BEX,15.11,14.38,14.66,4.979536152796717,80752.0,1.6199212653167103,0.027397260273972,15.72,-6.743002544529266,22.073791348600512,0.8991354466858791,-33.51473922902494,14.455933174451696,611916.6,584,0,14.33686,1,,14.39,11.94,eod,585.0,945.0,0.7199999999999989,0
2025-12-12,BGDE,5.74,5.4001,5.42,6.271217712177124,200827.0,3.3365670241162584,0.8528979111503389,6.1,-11.147540983606554,159.8360655737705,0.0051282051282051,-65.69620253164558,248.998782975263,4662194.85,630,1,5.3838997,1,,5.42,5.74,stop,631.0,651.0,0.3200000000000003,0
2025-12-12,FRMI,9.3999,8.99,9.2,4.4554347826087,2952971.0,2.8177779115039563,0.0707489631617464,15.25,-39.67213114754099,11.73770491803278,0.7486033519553076,-57.68169273229071,5.544519102166976,4225765.45,578,1,8.96303,0,gap_through,,,,,,,0
2025-12-12,MIGI,5.74,5.4001,5.42,6.271217712177124,200827.0,3.3365670241162584,0.8528979111503389,6.1,-11.147540983606554,159.8360655737705,0.0051282051282051,-65.69620253164558,248.998782975263,4662194.85,630,1,5.3838997,1,,5.42,5.74,stop,631.0,651.0,0.3200000000000003,0
2025-12-12,TE,5.48,5.25,5.42,4.243542435424362,2861808.0,2.1965367141643406,0.2173913043478249,5.87,-7.666098807495744,18.228279386712085,0.9065420560747668,-23.01027003224478,8.200439242934161,14221901.35,579,1,5.23425,0,gap_through,,,,,,,0
