symbol,sig_date,entry_date,exit_date,split,entry,exit,stop,r_pct,why,gross,net,net_daily,net_auction,dvol20_med,gap,vol_ratio,ret5,ret3,on20,sig_close
AIP,2026-05-13,2026-05-14,2026-05-18,VAL,35.95,33.29,33.4335,0.07,stop,-0.0739917,-0.0803793,-0.0751917,-0.0749917,2.06938e+07,0.0925069,3.62374,0.131805,0.115819,0.00864623,35.55
PENG,2026-05-13,2026-05-14,2026-05-20,VAL,47.6,47.63,44.268,0.07,hold,0.00063026,-0.00230314,3.02595e-05,-0.000369741,5.84756e+07,0.158056,3.50259,0.23801,0.0913408,0.0165314,48.27
NXT,2026-05-13,2026-05-14,2026-05-20,VAL,134.89,125.42,125.448,0.07,stop,-0.0702054,-0.0731388,-0.0708054,-0.0712054,2.10575e+08,0.190317,3.02054,0.0816149,0.0830752,0.0181099,136.37
VSH,2026-05-13,2026-05-14,2026-05-20,VAL,38.48,40.16,35.7864,0.07,hold,0.0436591,0.0407257,0.0430591,0.0426591,1.05154e+08,0.0820695,2.91931,0.147199,0.12376,0.0118147,38.5
STAA,2026-05-14,2026-05-15,2026-05-21,VAL,32,32.79,29.76,0.07,hold,0.0246875,0.0182999,0.0234875,0.0236875,1.9796e+07,0.216667,5.01849,0.173387,0.150198,0.0121998,32.01
KNX,2026-05-14,2026-05-15,2026-05-21,VAL,67,70.25,62.31,0.07,hold,0.0485075,0.0455741,0.0479075,0.0475075,2.09204e+08,0.0105404,3.87748,0.0723518,0.0986757,0.00116155,68.03
CSCO,2026-05-14,2026-05-15,2026-05-21,VAL,114.61,118.2,106.587,0.07,hold,0.0313236,0.0283902,0.0307236,0.0303236,1.62284e+09,0.153922,3.44256,0.253581,0.17028,0.00917591,115.53
ENB,2026-05-14,2026-05-15,2026-05-21,VAL,55.48,57.79,51.5964,0.07,hold,0.0416367,0.0387033,0.0410367,0.0406367,2.24404e+08,0.00163078,3.40883,0.041304,0.0323173,0.00115557,56.22
PURR,2026-05-14,2026-05-15,2026-05-21,VAL,6.78,8.48,6.3054,0.07,hold,0.250737,0.24435,0.249537,0.249737,3.21022e+07,0.0378913,2.99402,0.0900763,0.0934149,0.00600083,7.14
SEDG,2026-05-15,2026-05-18,2026-05-19,VAL,59.2,54.53,55.056,0.07,stop,-0.0788851,-0.0818185,-0.0794851,-0.0798851,1.57363e+08,-0.0370223,3.81582,0.495399,0.527956,-0.0012951,61.76
RAMP,2026-05-18,2026-05-19,2026-05-26,VAL,37.77,37.66,35.1261,0.0699999,hold,-0.0029124,-0.0093,-0.0041124,-0.0039124,1.45597e+07,0.274444,26.22,0.286882,0.321091,0.0133424,37.77
CMPR,2026-05-18,2026-05-19,2026-05-26,VAL,102.14,104.06,94.9902,0.07,hold,0.0187978,0.0124102,0.0175978,0.0177978,1.25394e+07,0.00201702,2.75845,0.163143,0.15233,0.00281575,102.88
CMBT,2026-05-19,2026-05-20,2026-05-27,VAL,16.725,15.75,15.5543,0.07,hold,-0.058296,-0.0646836,-0.059496,-0.059296,2.05387e+07,0.0624169,5.24618,0.0963697,0.114765,0.0116523,16.61
PBA,2026-05-19,2026-05-20,2026-05-27,VAL,49.37,47.57,45.9141,0.07,hold,-0.0364594,-0.042847,-0.0376594,-0.0374594,4.21456e+07,-0.0090946,2.90713,0.059893,0.0197572,0.000213853,49.55
ALL,2026-05-19,2026-05-20,2026-05-27,VAL,224.74,208.85,209.008,0.07,stop,-0.0707039,-0.0736373,-0.0713039,-0.0717039,3.22171e+08,0.00357127,2.53325,0.0422797,0.0375607,0.000135437,224.58
SUN,2026-05-19,2026-05-20,2026-05-27,VAL,72.17,66.23,67.1181,0.07,stop,-0.0823056,-0.0886932,-0.0835056,-0.0833056,4.06485e+07,0.00282454,2.19607,0.041847,0.030251,0.00049814,72.2
IMVT,2026-05-20,2026-05-21,2026-05-28,VAL,35.62,33.5,33.1266,0.07,hold,-0.0595171,-0.0659047,-0.0607171,-0.0605171,3.55354e+07,0.157855,13.8428,0.215726,0.293561,0.00767476,35.56
LPG,2026-05-20,2026-05-21,2026-05-27,VAL,47.71,43.47,44.3703,0.07,stop,-0.0888702,-0.0952578,-0.0900702,-0.0898702,1.76319e+07,0.0775048,3.6317,0.174502,0.167605,0.0063703,47.72
ROIV,2026-05-20,2026-05-21,2026-05-26,VAL,32.13,29.665,29.8809,0.07,stop,-0.0767196,-0.079653,-0.0773196,-0.0777196,1.44904e+08,0.0492734,2.95943,0.109172,0.106521,0.00595779,32.41
SLS,2026-05-20,2026-05-21,2026-05-21,VAL,8.92,7.56,8.2956,0.07,stop,-0.152466,-0.158854,-0.153666,-0.153466,2.28898e+07,0.0902503,2.63902,0.37366,0.266949,0.0153475,8.97
RXO,2026-05-20,2026-05-21,2026-05-28,VAL,23.61,25.9,21.9573,0.07,hold,0.0969927,0.0906051,0.0957927,0.0959927,4.12279e+07,0.00567913,2.52042,0.203937,0.276083,0.00864302,23.85
SM,2026-05-20,2026-05-21,2026-05-26,VAL,35.66,31.79,33.1638,0.07,stop,-0.108525,-0.111458,-0.109125,-0.109525,1.19094e+08,0.0189395,2.4402,0.116779,0.068119,0.0011235,34.81
GFS,2026-05-21,2026-05-22,2026-05-29,VAL,85.675,79.97,79.6778,0.0699999,hold,-0.0665889,-0.0695223,-0.0671889,-0.0675889,2.53738e+08,0.102839,2.43032,0.101706,0.199145,0.0126659,81.35
SHO,2026-05-21,2026-05-22,2026-05-29,VAL,10.73,10.82,9.9789,0.07,hold,0.00838768,0.00200008,0.00718768,0.00738768,1.38679e+07,-0.00473934,2.23068,0.0337838,0.0298077,0.00159342,10.71
BLDP,2026-05-21,2026-05-22,2026-05-29,VAL,5.4,6.29,5.022,0.07,hold,0.164815,0.158427,0.163615,0.163815,3.70451e+07,-0.0168068,2.12749,0.31477,0.254042,-0.00737173,5.43
ASST,2026-05-21,2026-05-22,2026-05-28,VAL,19.15,17.8,17.8095,0.07,stop,-0.0704961,-0.0734295,-0.0710961,-0.0714961,5.13892e+07,0,2.05197,0.0463016,0.173528,1.72794e-05,18.53
ENPH,2026-05-21,2026-05-22,2026-05-29,VAL,62.39,68.36,58.0227,0.07,hold,0.0956885,0.0927551,0.0950885,0.0946885,2.91535e+08,-0.00526816,2.04667,0.29848,0.254578,0.00132472,62.34
QCLN,2026-05-22,2026-05-26,2026-06-01,VAL,65.41,65.55,60.8313,0.07,hold,0.00214028,-0.00424732,0.000940284,0.00114028,1.1497e+07,0.0104671,3.25731,0.0362864,0.105878,0.00285851,63.4
NTAP,2026-05-22,2026-05-26,2026-06-01,VAL,138.51,179.7,128.814,0.07,hold,0.297379,0.294446,0.296779,0.296379,2.36802e+08,-0.00262213,3.10633,0.162011,0.155651,-5.33313e-05,139.36
LION,2026-05-22,2026-05-26,2026-06-01,VAL,14.79,13.86,13.7547,0.07,hold,-0.0628803,-0.0692679,-0.0640803,-0.0638803,4.12876e+07,0.0503486,2.98351,0.182753,0.202735,0.00923892,14.95
DELL,2026-05-22,2026-05-26,2026-06-01,VAL,300.25,465.96,279.233,0.07,hold,0.551907,0.548973,0.551307,0.550907,1.17359e+09,0.0605222,2.6607,0.219844,0.25474,0.00373326,295.19
HLIT,2026-05-26,2026-05-27,2026-05-29,VAL,16.63,15.11,15.4659,0.07,stop,-0.091401,-0.0977886,-0.092601,-0.092401,2.31004e+07,0.13125,6.83938,0.354167,0.372867,0.0223414,16.9
MOD,2026-05-26,2026-05-27,2026-05-27,VAL,301.6,279.93,280.488,0.07,stop,-0.0718502,-0.0747836,-0.0724502,-0.0728502,2.74839e+08,0.178297,3.37802,0.197265,0.149808,0.0201957,295.88
SIDU,2026-05-26,2026-05-27,2026-05-27,VAL,6.76,6.085,6.2868,0.07,stop,-0.0998521,-0.102785,-0.100452,-0.100852,5.49042e+07,0.0488281,3.17881,0.585678,0.612484,-0.00130934,6.2
POWI,2026-05-26,2026-05-27,2026-06-01,VAL,88.17,81.91,81.9981,0.07,stop,-0.0709991,-0.0739325,-0.0715991,-0.0719991,8.94667e+07,0.118349,3.11705,0.243567,0.216404,0.0101145,84.09
MNTS,2026-05-27,2026-05-28,2026-06-02,VAL,16.91,14.08,15.7263,0.07,stop,-0.167357,-0.173744,-0.168557,-0.168357,1.18171e+07,0.256783,6.70958,2.35628,1.58278,0.0595526,19.5
DY,2026-05-27,2026-05-28,2026-06-02,VAL,523.77,485.97,487.106,0.07,stop,-0.0721691,-0.0751025,-0.0727691,-0.0731691,1.81508e+08,0.273575,3.52509,0.280102,0.276766,0.0169733,529.13
RDW,2026-05-27,2026-05-28,2026-06-01,VAL,22.94,20.68,21.3342,0.07,stop,-0.0985179,-0.101451,-0.0991179,-0.0995179,4.57964e+08,0.102994,2.85752,0.725377,0.563518,0.0185139,24
CLFD,2026-05-27,2026-05-28,2026-05-28,VAL,50.74,46.7,47.1882,0.07,stop,-0.0796216,-0.0860092,-0.0808216,-0.0806216,1.51358e+07,0.0629251,2.72758,0.230142,0.198223,0.00717831,51.26
ADTN,2026-05-27,2026-05-28,2026-05-28,VAL,18.86,16.92,17.5398,0.07,stop,-0.102863,-0.109251,-0.104063,-0.103863,3.54622e+07,0.0181929,2.634,0.331503,0.308159,0.0031577,19.4
BNS,2026-05-27,2026-05-28,2026-06-03,VAL,80.42,80.26,74.7906,0.07,hold,-0.00198948,-0.00492288,-0.00258948,-0.00298948,1.35004e+08,-0.00186568,2.56862,0.044131,0.0157372,0.00022918,80.68
IHG,2026-05-27,2026-05-28,2026-06-03,VAL,157.62,160.5,146.587,0.07,hold,0.0182718,0.0118842,0.0170718,0.0172718,2.58125e+07,0.0123777,2.35931,0.0611333,0.0329007,0.00455545,159.17
UMAC,2026-05-28,2026-05-29,2026-06-04,VAL,29.305,32.3,27.2537,0.07,hold,0.102201,0.0992676,0.101601,0.101201,5.1606e+07,0.327669,11.661,1.05985,0.764005,0.0137468,29.6
NVRI,2026-05-28,2026-05-29,2026-06-02,VAL,21.09,19.2,19.6137,0.07,stop,-0.0896159,-0.0960035,-0.0908159,-0.0906159,2.23109e+07,-0.00249249,3.55256,0.0865334,0.082653,0.00275047,21.22
SPCE,2026-05-29,2026-06-01,2026-06-02,VAL,7.275,4.59,6.76575,0.07,stop,-0.369072,-0.37546,-0.370272,-0.370072,3.18047e+07,0.0596026,11.8084,1.24727,0.760684,0.00152925,6.18
FPS,2026-05-29,2026-06-01,2026-06-05,VAL,53,59.13,49.29,0.07,hold,0.11566,0.112727,0.11506,0.11466,1.99924e+08,0.00336421,6.257,0.126546,0.0967095,0.012907,54.66
OKTA,2026-05-29,2026-06-01,2026-06-05,VAL,128.31,118.72,119.328,0.07,stop,-0.0747408,-0.0776742,-0.0753408,-0.0757408,2.4082e+08,0.135293,5.44268,0.378242,0.314039,0.00935125,123.27
HPE,2026-05-29,2026-06-01,2026-06-05,VAL,44.18,49.2,41.0874,0.07,hold,0.113626,0.110693,0.113026,0.112626,4.80584e+08,0.119602,5.05968,0.267,0.130846,0.0100684,43.04
RPRX,2026-05-29,2026-06-01,2026-06-05,VAL,55.5,55.87,51.615,0.07,hold,0.00666666,0.00373326,0.00606666,0.00566666,1.83177e+08,0,5.01972,0.0412698,0.0352767,0.00068936,55.76
RVMD,2026-05-29,2026-06-01,2026-06-05,VAL,159.95,149.23,148.753,0.07,hold,-0.067021,-0.0699544,-0.067621,-0.068021,3.58513e+08,0.00666106,2.83661,0.0243934,0.0167215,0.00133464,157.48
SNX,2026-05-29,2026-06-01,2026-06-05,VAL,259.66,268.8,241.484,0.07,hold,0.0351998,0.0322664,0.0345998,0.0341998,1.31781e+08,0.0225002,2.78675,0.132259,0.0886667,0.00563342,261.28
SLS,2026-05-29,2026-06-01,2026-06-02,VAL,9.09,8.33,8.4537,0.07,stop,-0.0836084,-0.0865418,-0.0842084,-0.0846084,6.01961e+07,0.00217855,2.69438,0.231482,0.146552,0.0152324,9.31
MGM,2026-06-01,2026-06-02,2026-06-08,TEST,50.5,47.26,46.965,0.07,hold,-0.0641584,-0.0670918,-0.0647584,-0.0651584,1.78914e+08,0.109686,5.36585,0.320052,0.208343,0.00988847,50.69
EWTX,2026-06-01,2026-06-02,2026-06-03,TEST,40,36.21,37.2,0.07,stop,-0.09475,-0.101138,-0.09595,-0.09575,3.45515e+07,0.188525,3.48208,0.231193,0.200358,0.0244492,40.26
SKM,2026-06-01,2026-06-02,2026-06-04,TEST,44.71,41.01,41.5803,0.07,stop,-0.0827556,-0.085689,-0.0833556,-0.0837556,8.46097e+07,0.0873058,3.32898,0.176642,0.210627,-0.000657099,44.43
PURR,2026-06-01,2026-06-02,2026-06-04,TEST,10.86,9.49,10.0998,0.07,stop,-0.126151,-0.129084,-0.126751,-0.127151,7.24092e+07,0.163163,3.07273,0.41721,0.300239,0.0209104,10.87
AVNS,2026-06-01,2026-06-02,2026-06-08,TEST,25.12,25,23.3616,0.07,hold,-0.00477707,-0.0111647,-0.00597707,-0.00577707,2.42357e+07,0.0120968,3.03696,0.0178789,0.010488,0.00139531,25.05
TWLO,2026-06-01,2026-06-02,2026-06-08,TEST,217.8,212.54,202.554,0.07,hold,-0.0241507,-0.0270841,-0.0247507,-0.0251507,5.62498e+08,0.0247849,2.36563,0.211092,0.253181,0.00704241,227.54
MRVL,2026-06-02,2026-06-03,2026-06-05,TEST,317.63,263.47,295.396,0.07,stop,-0.170513,-0.173446,-0.171113,-0.171513,4.2539e+09,0.155084,3.91937,0.396284,0.419665,0.0171395,290.79
COHU,2026-06-02,2026-06-03,2026-06-05,TEST,57.32,49.81,53.3076,0.07,stop,-0.131019,-0.133952,-0.131619,-0.132019,6.29523e+07,0.0191743,3.26921,0.153415,0.0654949,0.00629395,57.59
TX,2026-06-02,2026-06-03,2026-06-09,TEST,50.86,48.01,47.2998,0.07,hold,-0.0560362,-0.0624238,-0.0572362,-0.0570362,1.96034e+07,0.0118175,2.68999,0.037037,0.0448613,0.00285251,51.24
CYRX,2026-06-03,2026-06-04,2026-06-09,TEST,16.35,15.19,15.2055,0.07,stop,-0.0709481,-0.0773357,-0.0721481,-0.0719481,1.04461e+07,0.0146124,2.26714,0.17689,0.0516253,-0.000718996,16.5
DXJ,2026-06-03,2026-06-04,2026-06-10,TEST,173.19,166.7,161.067,0.07,hold,-0.0374733,-0.0438609,-0.0386733,-0.0384733,4.37092e+07,0.00893688,2.00961,0.00853753,0.0055387,0.000731155,172.47
TNGX,2026-06-08,2026-06-09,2026-06-10,TEST,32.23,28.68,29.9739,0.07,stop,-0.110146,-0.113079,-0.110746,-0.111146,5.6623e+07,0.483927,7.77483,0.338961,0.440615,0.0186564,30.93
IVT,2026-06-08,2026-06-09,2026-06-15,TEST,34.52,34.62,32.1036,0.07,hold,0.00289679,-0.00349081,0.00169679,0.00189679,1.56419e+07,0.0134529,5.18031,0.0609717,0.0525023,0.00216362,34.28
NUVL,2026-06-09,2026-06-10,2026-06-16,TEST,123.23,123.39,114.604,0.07,hold,0.00129831,-0.00163509,0.000698308,0.000298308,6.64739e+07,0.387954,61.4339,0.349206,0.310891,0.0208276,123.25
VECO,2026-06-09,2026-06-10,2026-06-16,TEST,67.45,75.2,62.7285,0.07,hold,0.1149,0.111966,0.1143,0.1139,6.01325e+07,0.0321101,3.22473,0.101295,0.0554509,0.00078212,67.19
SKT,2026-06-09,2026-06-10,2026-06-16,TEST,39.47,40.37,36.7071,0.07,hold,0.0228021,0.0164145,0.0216021,0.0218021,2.69489e+07,0.00809932,2.98738,0.0976086,0.0855336,-0.000455627,39.47
ARCB,2026-06-09,2026-06-10,2026-06-16,TEST,159.99,159.8,148.791,0.07,hold,-0.00118756,-0.00757516,-0.00238756,-0.00218756,3.56132e+07,0.0208759,2.80356,0.221149,0.185789,0.0025957,173.22
ZVRA,2026-06-09,2026-06-10,2026-06-12,TEST,13.65,12.65,12.6945,0.07,stop,-0.0732601,-0.0796477,-0.0744601,-0.0742601,2.31451e+07,0.0363936,2.56522,0.255515,0.222919,0.00421944,13.66
AMPG,2026-06-09,2026-06-10,2026-06-16,TEST,6.58,8.78,6.1194,0.07,hold,0.334347,0.327959,0.333147,0.333347,3.21435e+07,0.0806696,2.33142,0.36255,0.163265,0.0103759,6.84
ENVA,2026-06-09,2026-06-10,2026-06-16,TEST,179.59,193.8,167.019,0.07,hold,0.0791247,0.0727371,0.0779247,0.0781247,2.79195e+07,0.00851119,2.14871,0.0968392,0.0688074,0.000991458,179.41
CASY,2026-06-10,2026-06-11,2026-06-17,TEST,919.185,850.85,854.842,0.07,stop,-0.0743431,-0.0772765,-0.0749431,-0.0753431,4.06978e+08,0.0518538,3.56512,0.182655,0.201717,0.00287757,915.6
TGTX,2026-06-10,2026-06-11,2026-06-17,TEST,46.62,51.5,43.3566,0.07,hold,0.104676,0.101743,0.104076,0.103676,6.23506e+07,0,2.95721,0.162304,0.160857,0.00289776,46.62
CXW,2026-06-10,2026-06-11,2026-06-17,TEST,26.45,28.17,24.5985,0.07,hold,0.0650283,0.0586407,0.0638283,0.0640283,1.95815e+07,0.00317717,2.21141,0.218333,0.139595,-0.000935867,26.45
LIVN,2026-06-10,2026-06-11,2026-06-17,TEST,78.5,78.5,73.005,0.07,hold,0,-0.0029334,-0.0006,-0.001,5.21323e+07,0.00323963,2.04251,0.0988363,0.0831951,0.00114588,78.38
KIM,2026-06-11,2026-06-12,2026-06-18,TEST,25.77,24.38,23.9661,0.07,hold,-0.0539387,-0.0568721,-0.0545387,-0.0549387,8.60799e+07,0.00591028,4.03152,0.0724698,0.0622938,0.0018748,25.75
VELO,2026-06-11,2026-06-12,2026-06-15,TEST,27.11,23.09,25.2123,0.07,stop,-0.148285,-0.151218,-0.148885,-0.149285,6.13954e+07,0.0582011,3.97327,0.625597,0.886014,0.00430208,30.61
ATEX,2026-06-11,2026-06-12,2026-06-18,TEST,83.06,74.53,77.2458,0.07,stop,-0.102697,-0.109084,-0.103897,-0.103697,2.29486e+07,0.0574251,3.40819,0.198528,0.229469,0.00192093,81.44
UNIT,2026-06-11,2026-06-12,2026-06-17,TEST,12.63,11.69,11.7459,0.07,stop,-0.074426,-0.0808136,-0.075626,-0.075426,1.94503e+07,0.0551249,2.70352,0.0619169,0.0896432,0.00264313,12.52
CHEF,2026-06-11,2026-06-12,2026-06-18,TEST,90.65,95.4,84.3045,0.07,hold,0.0523993,0.0460117,0.0511993,0.0513993,3.05513e+07,0.0154803,2.55568,0.157596,0.109518,0.00179732,89.76
ATRO,2026-06-11,2026-06-12,2026-06-15,TEST,96.2,75.69,89.466,0.07,stop,-0.213202,-0.219589,-0.214402,-0.214202,4.23563e+07,0.0295118,2.11079,0.0855377,0.124288,0.00401747,94.8
MSGS,2026-06-11,2026-06-12,2026-06-17,TEST,395.88,361.78,368.168,0.07,stop,-0.0861372,-0.0890706,-0.0867372,-0.0871372,8.17234e+07,0.00499523,2.08035,0.0224127,0.0259297,0.00448066,393.68
CAKE,2026-06-11,2026-06-12,2026-06-18,TEST,75.46,77.19,70.1778,0.0699999,hold,0.0229261,0.0199927,0.0223261,0.0219261,7.26531e+07,0,2.01951,0.174499,0.115442,0.00138659,74.98
ROKU,2026-06-12,2026-06-15,2026-06-22,TEST,143.9,135.2,133.827,0.07,hold,-0.0604587,-0.0633921,-0.0610587,-0.0614587,2.45143e+08,0.043213,7.13798,0.175037,0.188156,0.00211636,143.66
SNEX,2026-06-15,2026-06-16,2026-06-23,TEST,138.675,137.94,128.968,0.07,hold,-0.00530016,-0.00823356,-0.00590016,-0.00630016,7.12754e+07,0.02043,3.5418,0.153284,0.0884522,0.00352436,135.73
AAMI,2026-06-15,2026-06-16,2026-06-18,TEST,81.37,75.15,75.6741,0.07,stop,-0.076441,-0.0828286,-0.077641,-0.077441,2.63731e+07,0.0190985,2.17115,0.0459561,0.0590168,0.00340881,80.57
LION,2026-06-16,2026-06-17,2026-06-24,TEST,15.3,15.34,14.229,0.07,hold,0.00261438,-0.00377322,0.00141438,0.00161438,3.94688e+07,0.00487125,4.69946,0.210059,0.175287,0.00167486,16.36
PEB,2026-06-16,2026-06-17,2026-06-24,TEST,19.26,18.62,17.9118,0.07,hold,-0.0332295,-0.0396171,-0.0344295,-0.0342295,3.37096e+07,0.00432432,2.73918,0.133996,0.0930626,0.00437183,19.38
ENVA,2026-06-16,2026-06-17,2026-06-24,TEST,193.85,216.58,180.281,0.07,hold,0.117256,0.110868,0.116056,0.116256,3.02268e+07,0.00877571,2.38063,0.0802073,0.0222058,0.00242168,193.8
WDC,2026-06-16,2026-06-17,2026-06-24,TEST,695.475,643.83,646.792,0.07,stop,-0.0742586,-0.077192,-0.0748586,-0.0752586,3.38082e+09,0.0508698,2.36359,0.315537,0.28678,0.0142191,681.08
WWD,2026-06-16,2026-06-17,2026-06-24,TEST,419.45,432.8,390.089,0.07,hold,0.0318273,0.0288939,0.0312273,0.0308273,2.45082e+08,0.0086956,2.08466,0.107131,0.0858556,0.00401672,421.54
TRVI,2026-06-17,2026-06-18,2026-06-25,TEST,16.9,18,15.717,0.07,hold,0.0650887,0.0587012,0.0638888,0.0640887,1.39014e+07,0.011039,2.34677,0.221642,0.152006,0.00310378,16.37
MRNA,2026-06-17,2026-06-18,2026-06-22,TEST,63.96,59.345,59.4828,0.07,stop,-0.0721545,-0.0750879,-0.0727545,-0.0731545,2.51515e+08,0.0146209,2.19439,0.34377,0.238229,0.00232307,61.8
AIT,2026-06-17,2026-06-18,2026-06-25,TEST,333.38,343.54,310.043,0.07,hold,0.0304757,0.0275423,0.0298757,0.0294757,6.45679e+07,0.000154138,2.11072,0.0503376,0.0305521,0.00422983,329.89
KRYS,2026-06-17,2026-06-18,2026-06-25,TEST,350,359.93,325.5,0.07,hold,0.0283715,0.0254381,0.0277715,0.0273715,7.54611e+07,0.000556588,2.05458,0.093627,0.0745039,0.0033637,341.66
BFLY,2026-06-18,2026-06-22,2026-06-22,TEST,8.62,7.27,8.0166,0.07,stop,-0.156613,-0.163,-0.157813,-0.157613,2.12967e+07,0.262697,12.4122,0.566901,0.580817,0.0119273,8.9
SUNB,2026-06-18,2026-06-22,2026-06-23,TEST,84.335,75.41,78.4315,0.07,stop,-0.105828,-0.108761,-0.106428,-0.106828,2.24352e+08,0.000735879,11.4818,0.0567288,0.0291796,-0.000414056,86.06
MIDD,2026-06-18,2026-06-22,2026-06-26,TEST,170.49,173.36,158.556,0.07,hold,0.0168338,0.0139004,0.0162338,0.0158338,8.13268e+07,0.0128664,4.38755,0.0906672,0.053449,0.00298873,172.26
OSW,2026-06-18,2026-06-22,2026-06-26,TEST,27.62,28.2,25.6866,0.07,hold,0.0209993,0.0146117,0.0197993,0.0199993,1.34559e+07,0.00635278,4.0633,0.109633,0.0515661,0.00131465,27.53
ALAB,2026-06-18,2026-06-22,2026-06-26,TEST,425.61,391.74,395.817,0.07,stop,-0.0795799,-0.0825133,-0.0801799,-0.0805799,1.99282e+09,0.0268229,3.70509,0.134977,0.0716084,0.00873874,417.07
TRS,2026-06-18,2026-06-22,2026-06-26,TEST,43.78,44.58,40.7154,0.07,hold,0.0182732,0.0118856,0.0170732,0.0172732,1.81333e+07,0.00703895,3.65957,0.0670404,0.0476304,0.00277649,43.77
CDNA,2026-06-18,2026-06-22,2026-06-26,TEST,26.23,28.82,24.3939,0.07,hold,0.0987419,0.0923543,0.0975419,0.0977419,1.73605e+07,0.0191653,3.52402,0.106509,0.0872093,0.00106812,26.18
WLY,2026-06-18,2026-06-22,2026-06-26,TEST,46.7,48.19,43.431,0.07,hold,0.0319058,0.0255182,0.0307058,0.0309058,1.69007e+07,0.00913692,3.49413,0.0459126,0.0777752,-0.00453706,46.7
AMBQ,2026-06-18,2026-06-22,2026-06-23,TEST,88.1,79.78,81.933,0.07,stop,-0.0944381,-0.100826,-0.0956381,-0.0954381,4.8591e+07,0.0669868,3.40267,0.0850222,0.0583695,0.00669201,90.48
APGE,2026-06-22,2026-06-23,2026-06-29,TEST,132.62,132.61,123.337,0.07,hold,-7.53403e-05,-0.00300874,-0.00067534,-0.00107534,9.20729e+07,0.467139,52.5496,0.500623,0.555021,0.0213749,132.55
ACA,2026-06-22,2026-06-23,2026-06-29,TEST,144.28,144.62,134.18,0.07,hold,0.00235653,-0.00403107,0.00115653,0.00135653,3.43648e+07,0.0674323,15.024,0.118832,0.0922658,0.0103518,144.9
CWAN,2026-06-22,2026-06-23,2026-06-24,TEST,24.53,24.56,22.8129,0.07,truncated,0.00122297,-0.00171043,0.000622968,0.000222968,8.11348e+07,0.00946891,10.6491,0.00822031,0.0115464,0.000741115,24.53
BLZE,2026-06-23,2026-06-24,2026-06-30,TEST,11.88,15.86,11.0484,0.07,hold,0.335017,0.328629,0.333817,0.334017,1.06267e+07,0.269704,24.0162,0.437731,0.409915,0.0119839,11.66
LGND,2026-06-23,2026-06-24,2026-06-30,TEST,283.35,316.09,263.516,0.07,hold,0.115546,0.112613,0.114946,0.114546,5.08677e+07,-0.0107564,8.65645,0.103416,0.0619441,0.00104288,279.44
KLIC,2026-06-23,2026-06-24,2026-06-30,TEST,127.04,133.76,118.147,0.07,hold,0.0528966,0.0499632,0.0522966,0.0518966,9.19272e+07,-0.0832394,2.45639,0.101053,0.0908935,0.00576015,127.1
ABSI,2026-06-24,2026-06-25,2026-06-25,TEST,11,10.21,10.23,0.07,stop,-0.0718182,-0.0782058,-0.0730182,-0.0728182,3.29742e+07,0.283401,6.83284,0.439286,0.359649,0.0201312,10.075
DFTX,2026-06-24,2026-06-25,2026-07-01,TEST,41.99,43.4,39.0507,0.07,hold,0.0335795,0.0306461,0.0329795,0.0325795,5.49687e+07,0.0848535,3.74943,0.743791,0.720997,0.0324467,42.13
RHP,2026-06-24,2026-06-25,2026-07-01,TEST,130.1,124.83,120.993,0.07,hold,-0.0405073,-0.0434407,-0.0411073,-0.0415073,5.48019e+07,-0.000161052,3.03444,0.0517913,0.0369158,0.00211157,129.77
AUPH,2026-06-24,2026-06-25,2026-06-26,TEST,18.72,17.23,17.4096,0.07,stop,-0.079594,-0.0859816,-0.080794,-0.080594,1.88591e+07,0.0123043,2.86796,0.147966,0.131227,0.00785466,18.62
CWBC,2026-06-24,2026-06-25,2026-07-01,TEST,26.8,27.46,24.924,0.07,hold,0.0246269,0.0182393,0.0234269,0.0236269,1.07045e+07,0.00388503,2.59217,0.0574577,0.0666932,0.00317561,26.87
PRSU,2026-06-24,2026-06-25,2026-07-01,TEST,53.52,55.47,49.7736,0.07,hold,0.036435,0.0300474,0.035235,0.035435,1.15007e+07,0.00651586,2.11916,0.0937181,0.0492737,0.00220793,53.45
CDNL,2026-06-25,2026-06-26,2026-07-02,TEST,89.54,74.25,83.2722,0.07,stop,-0.170762,-0.177149,-0.171962,-0.171762,3.63457e+07,0.0113498,4.91528,0.228068,0.162705,0.00222777,91.97
KYMR,2026-06-25,2026-06-26,2026-07-02,TEST,114,113.51,106.02,0.07,hold,-0.00429821,-0.00723161,-0.00489821,-0.00529821,5.49281e+07,0.0894163,4.64591,0.295439,0.171041,0.00680049,116.46
ASND,2026-06-25,2026-06-26,2026-07-02,TEST,261.82,274.5,243.493,0.07,hold,0.0484302,0.0454968,0.0478302,0.0474302,1.26292e+08,0.000168085,4.19681,0.131646,0.147281,0.00369011,261.58
MRVI,2026-06-25,2026-06-26,2026-07-02,TEST,6.11,6.04,5.6823,0.07,hold,-0.0114567,-0.0178443,-0.0126567,-0.0124567,1.28607e+07,0.00173604,2.2494,0.172414,0.165714,0.00619538,6.12
ABBV,2026-06-26,2026-06-29,2026-07-06,TEST,253.05,254.76,235.337,0.07,hold,0.0067575,0.0038241,0.0061575,0.0057575,1.25345e+09,0.0086987,8.38428,0.170262,0.0791873,0.00460893,253.35
